LEASE_NUMBER,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,API_WELL_NUMBER,WELL_STAT_CD,AREA_CODE_BLOCK_NUM,OPERATOR_NUM,SORT_NAME,BOEM_FIELD,INJECTION_VOLUME,PROD_INTERVAL_CD,FIRST_PROD_DATE,UNIT_AGT_NUMBER,UNIT_ALOC_SUFFIX
G28351,B002,201304,30,O,3154,8842,5640,608174100000,8,MC   21,3059,ANKOR ENERGY LLC,MC020,0,S01,20060429.0,,
G28351,B003,201304,30,G,4294,14096,115492,608174100700,11,MC   21,3059,ANKOR ENERGY LLC,MC020,0,S01,20051231.0,,
G28351,B006,201304,30,O,2981,1969,9045,608174106900,9,MC   21,3059,ANKOR ENERGY LLC,MC020,0,S01,20060430.0,,
G30654,A001,201304,30,G,425,219099,0,427074010800,11,GAA 155,2777,PEREGRINE OIL & GAS LP,GA155A,0,S01,20090827.0,,
G30679,001,201304,0,G,0,0,0,427104017500,13,HIA 171,730,WALTER OIL & GAS CORPORATION,HI166,0,S01,20121223.0,,
G30696,SS001,201304,0,U,0,0,0,427114089300,14,HIA 273,2477,TARPON OPERATING & DEVELOPMENT LLC,WILD,0,X01,,,
G30876,001,201304,0,U,0,0,0,608074030502,14,GB  959,2873,COBALT INTERNATIONAL ENERGY LP,GB958,0,X01,,,
G31003,D001,201304,30,G,0,55654,130,427034057700,11,MI  633,2579,TANA EXPLORATION COMPANY LLC,MI665,0,S01,20110228.0,,
G31040,D001,201304,30,G,4831,366318,19895,427084062701,11,HI  138,2058,LLOG EXPLORATION OFFSHORE LLC,HI111,0,S01,20090630.0,,
G31040,D002,201304,30,G,770,134458,2713,427084063600,11,HI  138,2058,LLOG EXPLORATION OFFSHORE LLC,HI111,0,S03,20130228.0,,
G31290,D001,201304,29,G,38,41276,8499,177004129200,11,WC  212,2477,TARPON OPERATING & DEVELOPMENT LLC,WC205,0,S01,20090717.0,,
G31302,001,201304,0,U,0,0,0,177004129400,14,WC  280,2477,TARPON OPERATING & DEVELOPMENT LLC,WC280,0,X01,,,
G31304,A001,201304,1,G,113,15426,782,177014040400,11,WC  366,2714,CENTURY EXPLORATION NEW ORLEANS LLC,WC368,0,S01,20081118.0,,
G31304,A002,201304,1,G,438,62815,2449,177014040700,11,WC  366,2714,CENTURY EXPLORATION NEW ORLEANS LLC,WC368,0,S01,20081114.0,,
G31304,A003,201304,1,G,181,29449,254,177014041101,11,WC  366,2714,CENTURY EXPLORATION NEW ORLEANS LLC,WC368,0,S01,20090531.0,,
G31322,C001,201304,23,G,813,8869,7589,177044110500,11,EC  240,2477,TARPON OPERATING & DEVELOPMENT LLC,EC231,0,D01,20101102.0,,
G31322,C001,201304,2,G,2,151,58,177044110500,11,EC  240,2477,TARPON OPERATING & DEVELOPMENT LLC,EC231,0,D02,20101102.0,,
G31349,D001,201304,27,O,2417,1119,2630,177064096301,8,VR  282,2795,GOMEX ENERGY OFFSHORE LTD,EC271,0,S01,20120430.0,,
G31349,D002,201304,27,O,10029,3025,11785,177064096501,8,VR  282,2795,GOMEX ENERGY OFFSHORE LTD,EC271,0,S01,20120430.0,,
G31369,E001,201304,23,G,1284,2134,19539,177094150100,11,EI   99,2628,ARENA OFFSHORE LP,EI100,0,S01,20100831.0,,
G31369,E002,201304,24,G,34312,25250,0,177094150301,11,EI   99,2628,ARENA OFFSHORE LP,EI100,0,S01,20100831.0,,
G31393,A006,201304,25,O,124,11144,402,177114154000,9,SS  201,3217,NORTHSTAR OFFSHORE GROUP LLC,SS176,0,S01,20110331.0,,
G31416,001,201304,0,U,0,0,0,177164035601,14,ST  231,2058,LLOG EXPLORATION OFFSHORE LLC,ST228,0,X01,,,
G31418,002,201304,0,U,0,0,0,177164035500,1,ST  311,730,WALTER OIL & GAS CORPORATION,ST311,0,X01,,,
G31423,C001,201304,3,O,1278,1516,33,177194071601,8,WD   26,2266,EPL OIL & GAS LLC,WD027,0,S01,20130428.0,,
G31435,D001,201304,0,G,0,0,0,177254084601,13,MP  107,2058,LLOG EXPLORATION OFFSHORE LLC,MP108,0,D01,20091130.0,,
G31435,D001,201304,0,G,0,0,0,177254084601,13,MP  107,2058,LLOG EXPLORATION OFFSHORE LLC,MP108,0,D02,20081210.0,,
G31435,D002,201304,30,G,1297,74577,1083,177254085100,11,MP  107,2058,LLOG EXPLORATION OFFSHORE LLC,MP108,0,D01,20090307.0,,
G31435,D002,201304,30,G,1622,84377,5808,177254085100,11,MP  107,2058,LLOG EXPLORATION OFFSHORE LLC,MP108,0,D02,20090308.0,,
G31435,D003,201304,30,G,1427,94851,226,177254085800,11,MP  107,2058,LLOG EXPLORATION OFFSHORE LLC,MP108,0,S01,20120218.0,,
G31435,E001,201304,30,G,687,42165,265,177254085201,11,MP  107,2058,LLOG EXPLORATION OFFSHORE LLC,MP108,0,D01,20090831.0,,
G31435,E001,201304,0,G,0,0,0,177254085201,13,MP  107,2058,LLOG EXPLORATION OFFSHORE LLC,MP108,0,D02,20090824.0,,
G31470,A011,201304,30,O,16819,28504,545,608105002901,8,EW  782,105,APACHE CORPORATION,EW826,0,S01,20090831.0,,
G31470,A022,201304,30,O,6791,5767,27562,608104014400,8,EW  782,105,APACHE CORPORATION,EW826,0,S01,20081104.0,,
G31470,A026,201304,30,G,3967,33092,57,608104015003,11,EW  782,105,APACHE CORPORATION,EW826,0,S01,20100523.0,,
G31498,001,201304,0,U,0,0,0,608174105700,14,MC  427,1834,TALOS PETROLEUM LLC,MC427,0,X01,,,
G31732,SS001,201304,30,G,27515,594893,0,608114055700,11,GC  490,3165,APACHE DEEPWATER LLC,GC490,0,S01,20120425.0,,
G31842,001,201304,0,U,0,0,0,608244001000,14,LL  370,2647,MURPHY EXPLORATION & PRODUCTION COMPANY - USA,WILD,0,X01,,,
G31938,002,201304,0,U,0,0,0,608124007900,14,WR   51,981,ANADARKO PETROLEUM CORPORATION,WR051,0,X01,,,
G32113,B001,201304,30,O,7079,45595,28063,177004130000,8,WC  266,2477,TARPON OPERATING & DEVELOPMENT LLC,WC265,0,D01,20120930.0,,
G32113,B001,201304,0,G,0,0,0,177004130000,13,WC  266,2477,TARPON OPERATING & DEVELOPMENT LLC,WC265,0,D02,20200229.0,,
G32140,001,201304,26,G,0,45915,0,177054127400,11,VR   96,1834,TALOS PETROLEUM LLC,VR086,0,S03,20130331.0,,
G32181,001,201304,0,U,0,0,0,177104165001,14,EI  305,2477,TARPON OPERATING & DEVELOPMENT LLC,EI296,0,X01,,,
G32197,C001,201304,29,G,632,18414,18735,177114153501,11,SS  186,1284,W & T OFFSHORE INC,SS189,0,S02,20100430.0,,
G32201,B007,201304,0,U,0,0,0,177114118401,14,SS  217,3059,ANKOR ENERGY LLC,SS230,0,X01,,,
G32207,002,201304,0,U,0,0,0,177124067600,14,SS  290,3059,ANKOR ENERGY LLC,SS291,0,X01,,,
G32207,003,201304,0,U,0,0,0,177124067700,14,SS  290,3059,ANKOR ENERGY LLC,SS291,0,X01,,,
G32207,A014,201304,0,U,0,0,0,177124017300,14,SS  290,2800,MONFORTE EXPLORATION L.L.C.,SS291,0,X01,,,
G32207,B001,201304,30,G,11346,96791,1867,177124067000,11,SS  290,3059,ANKOR ENERGY LLC,SS291,0,S01,20120930.0,,
G32264,B004,201304,0,U,0,0,0,177244018801,14,MP  302,2451,GOM SHELF LLC,MP311,0,X01,,,
G32265,A001,201304,0,O,0,0,0,177244095600,12,MP  308,105,APACHE CORPORATION,MP308,0,S01,20120131.0,,
G32265,A002,201304,0,O,0,0,0,177244095700,12,MP  308,105,APACHE CORPORATION,MP308,0,S01,20120229.0,,
G32265,A003,201304,28,O,6214,8007,1041,177244096500,9,MP  308,105,APACHE CORPORATION,MP308,0,S01,20120504.0,,
G32265,A004,201304,30,O,25190,24937,121,177244096201,9,MP  308,105,APACHE CORPORATION,MP308,0,S01,20120805.0,,
G32265,A006,201304,0,O,0,0,0,177244095900,12,MP  308,105,APACHE CORPORATION,MP308,0,S01,20120430.0,,
G32265,A007,201304,0,O,0,0,0,177244096700,12,MP  308,105,APACHE CORPORATION,MP308,0,S01,20120923.0,,
G32265,A008,201304,28,O,17612,27699,7769,177244096601,9,MP  308,105,APACHE CORPORATION,MP308,0,S01,20120628.0,,
G32267,A002,201304,23,G,11,840,2045,177294001500,11,CA   42,105,APACHE CORPORATION,CA043,0,S01,20100618.0,,
G32268,A001,201304,29,G,39,70844,55,177294001400,11,CA   43,105,APACHE CORPORATION,CA043,0,S01,20100620.0,,
G32268,A003,201304,22,G,1,2835,5707,177294001600,11,CA   43,105,APACHE CORPORATION,CA043,0,S01,20100620.0,,
G32301,SS001,201304,30,O,124020,94306,0,608174118200,8,MC  199,2058,LLOG EXPLORATION OFFSHORE LLC,MC243,0,S02,20120831.0,,
G32301,SS002,201304,30,O,58753,46571,0,608174118100,8,MC  199,2058,LLOG EXPLORATION OFFSHORE LLC,MC243,0,S02,20120611.0,,
G32301,SS003,201304,30,O,65750,58766,0,608174087703,8,MC  199,2058,LLOG EXPLORATION OFFSHORE LLC,MC243,0,S02,20120831.0,,
G32334,004,201304,0,U,0,0,0,608174124200,2,MC  547,2058,LLOG EXPLORATION OFFSHORE LLC,MC546,0,X01,,,
G32334,SS001,201304,30,O,215790,133505,0,608174118300,8,MC  547,2058,LLOG EXPLORATION OFFSHORE LLC,MC546,0,S01,20111223.0,,
G32334,SS003,201304,20,O,49800,98498,0,608174122200,8,MC  547,2058,LLOG EXPLORATION OFFSHORE LLC,MC546,0,S01,20130430.0,,
G32409,SS002,201304,30,G,33454,387182,267,608074030003,11,GB  293,1284,W & T OFFSHORE INC,GB293,0,S01,20120209.0,,
G32654,001,201304,0,U,0,0,0,608084003202,14,KC  918,276,EXXON MOBIL CORPORATION,KC875,0,X01,,,
G32654,002,201304,0,U,0,0,0,608084003800,14,KC  918,276,EXXON MOBIL CORPORATION,KC875,0,X01,,,
G32731,A009,201304,0,U,0,0,0,427044036800,14,BAA  23,2312,MCMORAN OIL & GAS LLC,BA022A,0,X01,,,
G33109,001,201304,0,G,0,0,0,177154125300,13,ST  127,730,WALTER OIL & GAS CORPORATION,ST127,0,S01,20140201.0,,
G33112,001,201304,0,G,0,0,0,177134025800,13,PL   18,2970,CASTEX OFFSHORE INC,PL018,0,S01,20130722.0,,
G33128,D003,201304,18,G,0,5504,0,177244095100,11,MP  206,2513,PETRO VENTURES INC,MP133,0,S01,20100610.0,,
G33175,SS001,201304,28,G,33630,107291,0,608174100402,11,MC  751,2058,LLOG EXPLORATION OFFSHORE LLC,MC751,0,S01,20121130.0,,
G33195,003,201304,0,U,0,0,0,608074022302,14,GB  344,1284,W & T OFFSHORE INC,GB388,0,X01,,,
G33196,001,201304,0,U,0,0,0,608074082901,14,GB  381,1284,W & T OFFSHORE INC,WILD,0,X01,,,
G33388,A011,201304,1,G,0,3168,112,427134009301,11,PN  975,2967,PEREGRINE OIL & GAS II LLC,PN969,0,S02,20111016.0,,
G33407,A001,201304,30,G,136,181744,1,427074010900,11,GAA 133,2967,PEREGRINE OIL & GAS II LLC,GA133A,0,S01,20110726.0,,
G33408,B001,201304,29,G,0,17201,25,427084063400,11,HI   88,3075,HALL HOUSTON EXPLORATION III LP,HI088,0,D02,20110327.0,,
G33408,B001,201304,5,G,0,2683,1914,427084063400,11,HI   88,3075,HALL HOUSTON EXPLORATION III LP,HI088,0,D03,20121231.0,,
G33408,B002,201304,0,G,0,0,0,427084063800,13,HI   88,3075,HALL HOUSTON EXPLORATION III LP,HI088,0,D03,20121231.0,,
G33408,B002,201304,0,G,0,0,0,427084063800,13,HI   88,3075,HALL HOUSTON EXPLORATION III LP,HI088,0,D02,20110430.0,,
G33596,A001,201304,0,U,0,0,0,177054128200,17,VR  170,2503,CONTANGO OPERATORS LLC,VR153,0,S01,20110912.0,,
G33607,A003,201304,19,O,7034,5490,576,177064097301,8,VR  341,2628,ARENA OFFSHORE LP,VR342,0,S01,20130430.0,,
G33608,A001,201304,14,O,7390,5302,385,177064096701,8,VR  342,2628,ARENA OFFSHORE LP,VR342,0,S01,20130430.0,,
G33608,A002,201304,19,O,12052,10390,0,177064097201,8,VR  342,2628,ARENA OFFSHORE LP,VR342,0,S01,20130430.0,,
G33636,001,201304,0,U,0,0,0,177104165405,14,EI  314,2628,ARENA OFFSHORE LP,EI292,0,X01,,,
G33644,001,201304,0,O,0,0,0,177114155700,12,SS  170,3093,BOIS D ARC EXPLORATION LLC,SS169,0,D01,20140331.0,,
G33644,001,201304,0,O,0,0,0,177114155700,12,SS  170,3093,BOIS D ARC EXPLORATION LLC,SS169,0,D02,20160430.0,,
G33646,001,201304,0,G,0,0,0,177114155400,13,SS  176,105,APACHE CORPORATION,SS176,0,S01,20131111.0,,
G33669,001,201304,0,U,0,0,0,177174098700,14,GI   82,3201,TALOS GULF COAST OFFSHORE LLC,WILD,0,X01,,,
G33689,001,201304,0,U,0,0,0,177244096000,14,MP  186,2579,TANA EXPLORATION COMPANY LLC,MP186,0,X01,,,
G33858,001,201304,0,U,0,0,0,608114059100,14,GC  867,105,APACHE CORPORATION,WILD,0,X01,,,
NOLEASE,002,201304,0,U,0,0,0,427084045700,14,HI  153,105,APACHE CORPORATION,HI179,0,X01,,,
S00192,001,201304,0,G,0,0,0,177192037800,13,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,D01,20080131.0,891008767.0,0
S00192,001,201304,0,G,0,0,0,177192037800,13,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,D02,20071231.0,891008767.0,0
S00538,001,201304,30,G,26,70193,342,12032016500,11,MO  827,276,EXXON MOBIL CORPORATION,WILD,0,S01,20010531.0,754301004.0,A
S00538,002,201304,30,G,97,264806,3556,12032029300,11,MO  827,276,EXXON MOBIL CORPORATION,WILD,0,S01,20021031.0,754301004.0,A
S00538,003,201304,0,G,0,0,0,12032030900,13,MO  827,276,EXXON MOBIL CORPORATION,WILD,0,S01,20100131.0,754301004.0,A
S00539,001,201304,0,G,0,0,0,12032027100,13,MO  828,276,EXXON MOBIL CORPORATION,WILD,0,S01,20010531.0,754301004.0,A
S00800,S022,201304,28,O,1579,4566,18627,177172021100,9,GI   17,2375,ENERGY XXI GOM LLC,GI016,0,S02,20110228.0,891002932.0,0
S01011,009,201304,0,O,0,0,0,177210052000,12,SP   27,2266,EPL OIL & GAS LLC,SP027,0,S01,19831130.0,891011687.0,A
S01011,087,201304,0,O,0,0,0,177212030100,12,SP   27,2266,EPL OIL & GAS LLC,SP027,0,S02,19831130.0,891011687.0,E
S01011,292,201304,30,O,5,5,91,177212031300,9,SP   27,2266,EPL OIL & GAS LLC,SP027,0,S01,19831130.0,891011733.0,0
S01012,153,201304,30,O,332,97,2695,177210100300,9,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S03,19820131.0,891011687.0,A
S01012,184D,201304,0,O,0,0,0,177212007600,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,D02,19821231.0,891011733.0,0
S01012,203,201304,0,O,0,0,0,177210097901,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S01,19821231.0,891011733.0,0
S01012,208D,201304,0,O,0,0,0,177210038601,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S01,19931031.0,891011733.0,0
S01012,233,201304,0,O,0,0,0,177210034901,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S01,19821231.0,891011733.0,0
S01012,246,201304,0,O,0,0,0,177210042601,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,D01,,891011733.0,0
S01012,250,201304,0,O,0,0,0,177210037000,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S04,19930531.0,891011733.0,0
S01012,251,201304,0,S,0,0,0,177212028000,4,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S04,,891011733.0,0
S01012,277,201304,0,O,0,0,0,177210037801,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S03,19850531.0,891011733.0,0
S01012,316,201304,30,O,13,12,182,177210030501,9,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S01,20081203.0,891011733.0,0
S01012,324,201304,0,O,0,0,0,177210025904,12,SP   28,2266,EPL OIL & GAS LLC,SP027,0,S01,19950610.0,891011733.0,0
S01367,013,201304,30,O,969,503,5100,177142001701,9,BM    3,78,CHEVRON USA INC,BM002,0,S01,20100731.0,754302006.0,A
S01367,015,201304,30,O,471,251,30,177142002203,9,BM    3,78,CHEVRON USA INC,BM002,0,S02,20050209.0,754307005.0,A
S01423,111,201304,30,O,1809,208,5922,177150083402,8,ST   21,2375,ENERGY XXI GOM LLC,ST021,0,D02,20101215.0,754312001.0,A
S01423,111,201304,30,G,7093,932,9270,177150083402,11,ST   21,2375,ENERGY XXI GOM LLC,ST021,0,D01,20101231.0,891008806.0,0
S02869,002,201304,29,G,59,35469,0,177190003400,11,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,S03,20070930.0,891008767.0,0
S02869,003,201304,0,G,0,0,0,177190003300,13,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,19841231.0,891008767.0,0
S02869,022,201304,29,G,331,48565,0,177190078200,11,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,S03,19870131.0,891008767.0,0
S02869,026,201304,29,G,93,45248,0,177190130100,11,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,19841231.0,891008767.0,0
S03522,003,201304,0,G,0,0,0,177050031101,13,VR   27,105,APACHE CORPORATION,VR014,0,S03,,891012339.0,0
S03528,003,201304,0,G,0,0,0,177190001700,13,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,19841231.0,891008767.0,0
S03528,005,201304,0,G,0,0,0,177190004300,13,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,,891008767.0,0
S03528,007,201304,0,G,0,0,0,177190125300,13,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,19841231.0,891008767.0,0
S03528,010,201304,0,G,0,0,0,177190074800,13,WD   24,2312,MCMORAN OIL & GAS LLC,WD027,0,D06,,891008767.0,0
S03529,003,201304,0,G,0,0,0,177190040200,13,WD   23,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,,891008767.0,0
S03529,005,201304,0,G,0,0,0,177190068300,13,WD   23,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,19950112.0,891008767.0,0
S03839,004,201304,0,G,0,0,0,177000026100,13,WC   17,78,CHEVRON USA INC,WC017,0,S02,19950831.0,891008927.0,K
S03839,008,201304,0,G,0,0,0,177002014600,13,WC   17,78,CHEVRON USA INC,WC017,0,S01,19840930.0,891008927.0,L
S03840,003,201304,0,G,0,0,0,177000025900,13,WC   48,78,CHEVRON USA INC,WC017,0,S08,20020329.0,891008927.0,AD
S03841,004,201304,0,G,0,0,0,177002016700,13,WC   18,78,CHEVRON USA INC,WC017,0,S04,19991018.0,891008927.0,K
S03841,006,201304,0,G,0,0,0,177002023500,13,WC   18,78,CHEVRON USA INC,WC017,0,S08,20090704.0,891008927.0,AC
S03978,001,201304,23,G,133,18838,0,177190078300,11,WD   23,2312,MCMORAN OIL & GAS LLC,WD027,0,S01,19841231.0,891008767.0,0
S06894,B020C,201304,30,O,1963,192,533,177254060200,8,MP   72,2375,ENERGY XXI GOM LLC,MP073,0,D02,19980531.0,754303003.0,A
S19323,SG001,201304,30,O,1082,1021,4,177142000002,9,GI   26,78,CHEVRON USA INC,BM002,0,S01,20090930.0,754310009.0,A
00016,A004,201305,0,O,0,0,0,177194003103,12,WD   31,687,CNOOC PETROLEUM USA INC,WD030,0,S03,20100831.0,,
00016,A010,201305,0,O,0,0,0,177194029700,12,WD   31,687,CNOOC PETROLEUM USA INC,WD030,0,S02,19940630.0,,
00016,E002,201305,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q04,19720331.0,,
00016,E002D,201305,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q01,19610228.0,,
00016,E002Q,201305,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q64,,,
00016,E002T,201305,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q65,,,
00016,E016,201305,0,G,0,0,0,177194064700,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S03,20000605.0,,
00016,E018,201305,0,O,0,0,0,177194065600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,19980420.0,,
00016,E018D,201305,31,O,4200,808,36573,177194065600,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19980424.0,,
00016,E019,201305,0,O,0,0,0,177194028200,12,WD   31,3033,BLACK ELK ENERGY OFFSHORE OPERATIONS LLC,WD030,0,S03,20090321.0,,
00016,F013,201305,0,O,0,0,0,177190070500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,19851031.0,,
00016,F013D,201305,0,O,0,0,0,177190070500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19640331.0,,
00016,F015,201305,0,O,0,0,0,177190070100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D62,,,
00016,F015D,201305,0,O,0,0,0,177190070100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19690630.0,,
00016,F020,201305,0,O,0,0,0,177192018600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,19850630.0,,
00016,F021,201305,1,O,17,23,471,177194036001,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19960831.0,,
00016,F023,201305,0,U,0,0,0,177194039600,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00016,F026,201305,0,O,0,0,0,177194045101,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20020331.0,,
00016,F027,201305,31,O,1346,1315,47996,177194063200,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19960704.0,,
00016,F028,201305,31,O,1877,850,5139,177194063500,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,20020124.0,,
00016,F028D,201305,31,O,2507,1144,46557,177194063500,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,20020128.0,,
00016,L010,201305,0,U,0,0,0,177194015000,15,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S03,19960525.0,,
00016,L011,201305,0,O,0,0,0,177194030200,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20061130.0,,
00016,L012,201305,0,O,0,0,0,177194030600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19831031.0,,
00016,L013,201305,31,O,3167,5430,19625,177194043302,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,20050430.0,,
00016,L013D,201305,0,O,0,0,0,177194043302,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,,,
00016,L019,201305,0,U,0,0,0,177194049600,15,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D03,,,
00016,L019,201305,0,U,0,0,0,177194049600,15,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,,,
00016,L020,201305,31,O,1642,2244,13698,177194050502,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19940930.0,,
00016,L021,201305,30,O,317,2822,1960,177194058100,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,20031231.0,,
00016,L021D,201305,0,G,0,0,0,177194058100,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D03,20031231.0,,
00016,L022D,201305,0,O,0,0,0,177194057800,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19940430.0,,
00016,N010,201305,0,U,0,0,0,177190070200,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00016,N018,201305,30,O,3120,2457,57319,177190071101,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,20010708.0,,
00016,N019,201305,30,O,635,1989,74118,177194026000,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19820731.0,,
00016,N020,201305,30,O,470,1764,28416,177194026101,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,19990513.0,,
00016,N020D,201305,30,O,2708,1191,38333,177194026101,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19990513.0,,
00016,N021,201305,0,O,0,0,0,177194057100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20010531.0,,
00016,N022,201305,30,O,3862,1533,52532,177194060401,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,20010623.0,,
00016,N023,201305,0,U,0,0,0,177194060101,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00016,N024,201305,30,O,596,1796,70260,177194071201,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,20020815.0,,
00016,S018,201305,0,G,0,0,0,177190072300,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D06,19960817.0,,
00016,S024,201305,30,O,1730,2751,0,177194049200,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20050630.0,,
00018,B021,201305,31,O,376,249,2068,177154057901,8,ST   66,2375,ENERGY XXI GOM LLC,ST054,0,S01,19980220.0,891003444.0,0
00019,G005,201305,0,O,0,0,0,177154054200,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19860811.0,891003444.0,0
00019,G007,201305,0,O,0,0,0,177154052300,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19890731.0,891003444.0,0
00019,G008,201305,0,O,0,0,0,177154051801,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19951202.0,891003444.0,0
00019,G011,201305,0,U,0,0,0,177154051400,15,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19821231.0,891003444.0,0
00019,G013,201305,31,O,2126,607,32138,177154050900,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19821130.0,891003444.0,0
00019,G017,201305,30,G,316,7587,7055,177154054301,11,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,20090820.0,891003444.0,0
00019,G018,201305,0,O,0,0,0,177154052802,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19971104.0,891003444.0,0
00019,G020,201305,31,O,1488,1160,12078,177154054802,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,20130302.0,891003444.0,0
00019,G022,201305,0,O,0,0,0,177154064703,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19980316.0,891003444.0,0
00019,G023,201305,0,O,0,0,0,177154054901,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19951112.0,891003444.0,0
00019,G028,201305,31,O,3887,1367,62478,177154080101,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19970603.0,891003444.0,0
00019,G031,201305,31,O,2933,1234,15504,177154080201,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19980118.0,891003444.0,0
00019,G032,201305,31,O,1375,194,9342,177154087800,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19960204.0,891003444.0,0
00019,J005,201305,0,O,0,0,0,177154124200,12,ST   54,730,WALTER OIL & GAS CORPORATION,ST054,0,S01,20090608.0,891003444.0,0
00020,006,201305,29,O,14575,22401,37804,177154078402,8,ST   67,105,APACHE CORPORATION,ST054,0,S01,20081114.0,891003444.0,0
00020,B001,201305,0,U,0,0,0,177150031700,14,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,X01,,,
