SN_HC_BEARING_INTVL,SN_EOR_FK,INTERVAL_NAME,TOP_MD,BOTTOM_MD,HYDROCARBON_TYPE_CD
-15119,-14348,Middle Miocene,23390,23450.0,O
-15121,-14348,Middle Miocene,24314,24376.0,O
-15122,-14348,Middle Miocene,24490,24525.0,O
-15123,-14348,Middle Miocene,24625,24666.0,O
-15124,-14348,Middle Miocene,24770,24826.0,O
-13185,-17719,"""MS"" Sand",10384,10452.0,G
-15425,-19621,D1,8638,8676.0,O
-15426,-19621,D2,8748,8780.0,O
-15427,-19621,D2 (new fault block),9140,9188.0,O
-12167,-13722,1850,1134,1148.0,G
-12168,-13722,1250,1394,1415.0,G
-12169,-13722,1400,1592,1596.0,G
-12170,-13722,1500,1740,1760.0,G
-11905,-13701,6600' Sand,9910,9920.0,G
-11945,-13944,C-11 Sand,12112,12444.0,O
-17677,-15112,D1 Sand,8941,8960.0,O
-15405,-15312,"15,100' Sand",15184,15226.0,G
-15406,-15312,"15,400' Sand",15402,15422.0,G
-15407,-15312,"15,800' Sand",15757,15826.0,G
-103681,-175648,I-70 Sand,13180,13195.0,G
-14046,-14537,Middle Uvig,10955,11010.0,G
-14045,-14537,Tex W,11775,12425.0,G
-14225,-14610,12100,13304,13607.0,G
-15345,-16560,Cyclam 1,14896,14964.0,G
-15346,-16560,Cyclam 2,15160,15214.0,G
-15347,-16560,Cyclam 3,15308,15334.0,G
-15348,-16560,DC 1,17190,17468.0,G
-15349,-16560,DC 2,17689,17715.0,G
-15350,-16560,DC 3,18514,18522.0,G
-15351,-16560,DC 4,18710,18724.0,G
-11885,-14649,21600 sand,21576,21622.0,O
-11886,-14649,TH19E,22044,22448.0,O
-28504,-45305,HK Sand,8195,8710.0,G
-32723,-41236,F SAND,18170,18360.0,O
-32729,-41236,N2 SAND,20740,20993.0,O
-32730,-41236,O SAND,21163,21495.0,O
-32731,-41236,Q SAND,21950,22200.0,O
-32732,-41236,Q2 SAND,22323,22426.0,O
-32724,-41236,J SAND,19732,19760.0,O
-32725,-41236,K SAND,19860,19892.0,O
-32726,-41236,L SAND,19928,20445.0,O
-32727,-41236,M2 SAND,20540,20611.0,O
-32728,-41236,N SAND,20660,20688.0,O
-32223,-50453,TA-3 Upper Sand,4665,4760.0,G
-33605,-57942,Lower Lentic Sand,10252,10330.0,G
-61678,-114988,AB13 Sand,7348,7456.0,G
-28019,-47490,8700' Stray Sand,9437,9458.0,G
-27927,-47490,S Sand,9890,9920.0,G
-28020,-47490,10100' Sand,10524,10564.0,G
-34245,-46526,Mid Miocene,11830,12530.0,G
-34246,-46526,U Miocene,10720,11650.0,G
-27140,-41761,M-22 Sand,3142,3222.0,G
-27141,-41761,M-26 Sand,8016,8066.0,G
-26159,-41663,S1,2210,2225.0,G
-26161,-41663,S3,2313,2347.0,O
-26165,-41663,TAL,2854,2918.0,O
-26160,-41663,S2,2240,2264.0,B
-26162,-41663,S4,2419,2480.0,O
-26163,-41663,S5,2578,2612.0,O
-26164,-41663,TAU,2792,2820.0,O
-27923,-42298,ROB M3,7478,7500.0,G
-27924,-42298,ROB 3,7630,7648.0,G
-27925,-42298,ROB 4,7681,7704.0,G
-27919,-42298,5825' Sand,5993,6004.0,G
-27920,-42298,AMPH B-4,6873,6877.0,G
-27921,-42298,ROB L2,7188,7206.0,G
-27922,-42298,ROB M1,7350,7393.0,G
-26939,-42499,CR Sand,4920,5180.0,G
-38632,-68100,D Sand,13448,13472.0,G
-38633,-68100,C Sand,12790,12875.0,G
-62256,-115737,B Sand,12668,12678.0,G
-38733,-68585,4240 Sand,5133,5167.0,G
-38734,-68585,6000 Sand,7248,7452.0,G
-42894,-69326,MA1,14619,15000.0,G
-42895,-69326,MA2,14877,15002.0,G
-42897,-69326,Zone 9,15887,16003.0,G
-42896,-69326,MA3,15060,16001.0,G
-40710,-68522,WILCOX,27733,29416.0,O
-44336,-68060,Unnamed,13444,13450.0,B
-44337,-68060,Unnamed,15712,15735.0,B
-46049,-75991,C-7 Sand,12436,12458.0,O
-46050,-75991,C-11 Sand,12810,12825.0,O
-46047,-75991,C-5 Sand,11800,11812.0,G
-46048,-75991,C-6 Sand,11846,11958.0,O
-39019,-69164,I RB Sand,9255,9274.0,G
-39020,-69164,H Sand,8362,8395.0,O
-39021,-69164,H Sand,8310,8362.0,G
-39022,-69164,G2 Sand,7982,7986.0,O
-39023,-69164,G Sand,7805,7839.0,O
-39024,-69164,F10 Sand,7654,7673.0,O
-43074,-72736,7600,9882,9940.0,O
-43014,-72736,7900,10170,10212.0,B
-79743,-142317,7000' SAND,9162,9201.0,O
-79744,-142317,7300' SAND,9494,9529.0,O
-79745,-142317,7400' SAND,9620,9659.0,O
-40570,-69364,F Sand,11687,11707.0,O
-40571,-69364,G Sand,11913,11956.0,O
-40572,-69364,I Sand,12357,12368.0,O
-40573,-69364,Stray Sand,12411,12418.0,O
-40574,-69364,J1 Sand,12518,12529.0,O
-40575,-69364,J2 Sand,12554,12602.0,O
-40576,-69364,J3 Sand,12616,12701.0,O
-43938,-78403,CP9B,8992,9081.0,O
-43936,-78403,6700 Upper SD,7597,7702.0,G
-43942,-78403,7600' FB D Sand,10586,10610.0,O
-43937,-78403,CP9X,8340,8362.0,G
-43939,-78403,CP9C,9230,9312.0,O
-43940,-78403,6925,9602,9652.0,G
-43941,-78403,7000' FB D Sand,9718,9738.0,G
-54965,-98193,C3,11134,11148.0,O
-54966,-98193,C2,10976,11024.0,O
-50776,-93777,BS-58 Upper,10284,10309.0,O
-50997,-95568,KM,8906,8909.0,G
-50998,-95568,KS,8983,9002.0,G
-50999,-95568,LA,9126,9136.0,G
-51000,-95568,LP,9471,9478.0,G
-54105,-95428,Tex W-2,11650,11735.0,G
-54106,-95428,Tex W-5,12730,12890.0,G
-54107,-95428,Tex W-6,13856,14040.0,G
-52143,-94732,11200' Sand,13020,13175.0,O
-50777,-94120,S-8-A,15500,15980.0,O
-52563,-95007,Unknown,15243,15267.0,B
-52564,-95007,Unknown,15309,15383.0,B
-52565,-95007,Unknown,15482,15503.0,B
-52566,-95007,Unknown,15730,15736.0,B
-52567,-95007,Unknown,16947,16956.0,B
-52568,-95007,Unknown,18491,18500.0,B
-52569,-95007,K Sand,19244,19262.0,O
-52570,-95007,K Sand,19307,19372.0,O
-52571,-95007,K Sand,19394,19430.0,O
-52572,-95007,K Sand,19450,19460.0,O
-52573,-95007,K Sand,19507,19591.0,O
-52574,-95007,L Sand,20025,20075.0,O
-52576,-95007,L Sand,20181,20220.0,O
-52575,-95007,L Sand,20114,20152.0,O
-52577,-95007,L Sand,20262,20285.0,O
-52578,-95007,M Sand,20376,20540.0,O
-52579,-95007,M Sand,20600,20645.0,O
-52580,-95007,O Sand,20693,20762.0,O
-52581,-95007,O Sand,20780,20848.0,O
-52582,-95007,O Sand,20872,20950.0,O
-52583,-95007,O Sand,20962,21014.0,O
-52584,-95007,P Sand,21220,21327.0,O
-52585,-95007,Q Sand,21427,21497.0,O
-52586,-95007,Q Sand,21537,21587.0,O
-52587,-95007,Lorien,21700,21803.0,O
-51744,-96010,KA Sand,13377,13390.0,G
-53584,-95550,A Sand,7367,7810.0,G
-54525,-94140,"13,600' Sand",13442,13452.0,O
-85125,-142478,Aluminum,23750,23978.0,O
-64412,-118658,Tex P1 Sand,8655,8796.0,G
-64413,-118658,Tex P2+ Sand,8847,8922.0,G
-64417,-118658,Tex P3 Sand,9260,9372.0,G
-64414,-118658,Tex P2a Sand,8940,8970.0,G
-64415,-118658,Tex P2a+ Sand,9012,9016.0,G
-64416,-118658,Tex P2b Sand,9046,9195.0,G
-64411,-118658,Cris Sub3 Sand,7503,7590.0,O
-67000,-118355,G1,12618,12648.0,O
-67001,-118355,GThick,13170,13380.0,O
-67002,-118355,G2,13723,13865.0,G
-67003,-118355,H,14028,14204.0,G
-67004,-118355,H1,14305,14490.0,O
-67005,-118355,I*,15465,15823.0,O
-67006,-118355,I2,15945,15983.0,O
-67007,-118355,Ic*,15611,15762.0,O
-67008,-118355,Prob zone 1,13434,13442.0,O
-67009,-118355,Prob zone 2,12886,12928.0,O
-67010,-118355,Marl - HC bearing,14500,14548.0,B
-65532,-119584,R-3 Sand,9173,9244.0,O
-65533,-119584,R-3 Lower Sand,9303,9427.0,O
-65019,-118522,R2a Sand,23365,23400.0,G
-65020,-118522,Unnamed,24020,24024.0,G
-65018,-118522,Unnamed,21879,21890.0,G
-74925,-131866,Aluminum,21841,22020.0,O
-70229,-120482,N-6A Sand,7370,7384.0,O
-70230,-120482,L Sand,6794,6812.0,O
-64938,-118660,NI Sand,12110,12160.0,O
-64940,-118660,NH Lower Sand,11848,11888.0,O
-64942,-118660,NH Upper Sand,11612,11662.0,O
-64752,-118800,13 G Sand,9198,9260.0,G
-75785,-131182,9000' Sand,11246,11414.0,O
-73823,-131182,8600' Sand,10596,10680.0,O
-73824,-131182,8700' Sand,10731,10788.0,O
-73825,-131182,C1-B Sand,11974,12080.0,B
-74505,-131407,WM12,15427,15523.0,O
-74506,-131407,WM14,15622,15731.0,O
-75465,-131498,F-35,10109,11110.0,B
-76146,-132160,HB-2 Sand,8322,8360.0,O
-76147,-132160,HB-1 Sand,8144,8164.0,O
-77690,-132416,LF Sand,14406,14466.0,O
-78384,-136234,Miocene HC Zone,16715,16720.0,G
-74056,-131362,B-22 Sand,10158,10239.0,O
-74058,-131362,B-23 Sand,10366,10422.0,O
-96600,-166466,B-1 Sand,6920,7226.0,B
-93512,-161345,Big Hum,19130,19180.0,O
-95546,-163934,Tex W,16969,17024.0,O
-96460,-163298,HC Sand ,12006,12034.0,G
-96461,-163298,HC Sand ,15728,15731.0,O
-94838,-162496,E06 Sand,24667,24693.0,O
-95276,-162666,Carmine,19385,19548.0,G
-95277,-162666,Magenta,20054,20230.0,G
-95283,-162666,Platinum,27100,27120.0,O
-95278,-162666,Yellow,21783,22071.0,O
-95279,-162666,Green Bice,24368,24771.0,O
-95280,-162666,Upper Tungsten,25644,25784.0,O
-95281,-162666,Lower Tungsten,25830,25877.0,O
-95282,-162666,Copper,26194,26368.0,O
-95284,-162666,Tourmaline,28867,28906.0,O
-105435,-177355,B50 UPPER & LOWER,11114,11622.0,O
-102476,-174219,B-50,9570,9990.0,O
-102475,-174219,B-40,9241,9458.0,O
-101641,-173374,B-40,8538,8896.0,O
-101642,-173374,B-50,8996,9384.0,O
-105244,-176553,"B-40,50,AD",10370,11010.0,O
-105310,-177391,B-80,10410,10490.0,B
-102161,-173792,"B-40, 50",7458,7830.0,B
-96805,-166455,B-40,7574,7624.0,O
-96806,-166455,B-50,7705,7769.0,O
-96807,-166455,BC,7844,7924.0,O
-96808,-166455,B-60,8389,8426.0,O
-96809,-166455,B-70,8474,8538.0,O
-96810,-166455,B3,8560,8598.0,O
-103698,-175407,"B-60, 70 DC",8448,8733.0,O
-103699,-175407,"B-40, 50 DD",7578,7836.0,O
-76426,-135757,"B-40,50,A ",7352,7600.0,G
-3190,-420,LP2 SAND,16260,16292.0,G
-152,-409,PLB,3500,3519.0,G
-153,-409,PLB-UL,3911,3934.0,G
-154,-409,PLB-1,4135,4167.0,G
-498,-605,T sand,9506,9521.0,B
-2463,-1159,Miocene,23813,24353.0,O
-104481,-175891,"B-40, B-50, B-1",7456,7710.0,B
-102205,-174007,H Sand,7440,7624.0,G
-102206,-174007,H-2 Sand,7794,7935.0,O
-102207,-174007,L-5 Sand,10818,10845.0,G
-6638,-5965,F Sand,6354,6378.0,G
-120618,-203054,K2 RB,12080,12114.0,O
-120619,-203054,L RA,12602,12670.0,G
-96663,-166753,4600' Sand,4382,4456.0,B
-96664,-166753,B-3 Sand,5933,5998.0,B
-97905,-166851,Stray Sand,15263,15265.0,O
-97906,-166851,Lower Cat Coal Sand,19839,19852.0,O
-4312,-3729,EC,5370,5430.0,G
-4313,-3729,EC STRAY,5443,5459.0,G
-4314,-3729,FA,6282,6290.0,G
-4315,-3729,FG,7430,7473.0,O
-4316,-3729,FH,7556,7596.0,G
-4317,-3729,FJ,7667,7804.0,O
-4318,-3729,GG,9384,9430.0,G
-1920,-1268,Pastel Pink,17678,17970.0,O
-1049,-1164,Textularia X - 6830' Sand,7143,7198.0,G
-1700,-1620,6300' Sand,9400,9444.0,G
-2889,-2497,B-3A,10655,10704.0,G
-2890,-2497,B-4,10712,10810.0,G
-75685,-133424,B-4,10720,10755.0,G
-8133,-1496,Lower Cotton Valley,23000,23021.0,G
-1740,-2248,Siph. D,11965,11988.0,G
-2749,-2946,A-13 Sand,6308,6465.0,G
-2750,-2946,A-15 Sand,6829,6875.0,G
-14967,-13743,Gnep 25u,15264,15384.0,O
-2909,-2422,Upper Ang B,7130,7154.0,G
-8794,-9761,J-4 Sand,3922,3930.0,G
-8413,-9761,H-3 Sand FBA,3430,3443.0,G
-8415,-9761,K-1A Sand FBA,4022,4076.0,G
-2817,-2093,C-1C SAND,12933,13000.0,O
-101687,-173090,Q0,20359,20369.0,O
-12008,-7194,J-5 SAND FB S2D,16638,16695.0,G
-5428,-3891,J-7 SAND FB S2D,17192,17494.0,B
-46027,-83493,J-4A Sand FB S2A,16066,16222.0,G
-63888,-118218,J-4 Sand,15856,15982.0,G
-2723,-2785,H2B Sand,7010,7106.0,B
-5165,-4925,1100' Sand,1130,1145.0,G
-5171,-4925,3200' Sand,3438,3452.0,G
-5166,-4925,1200' Sand,1226,1250.0,G
-5164,-4925,1000' Sand,1010,1030.0,G
-5167,-4925,1700' Sand,1750,1783.0,G
-5168,-4925,2100' Sand,2110,2127.0,G
-5169,-4925,2200' Sand,2184,2210.0,G
-5170,-4925,2800' Sand,2836,2930.0,G
-5172,-4925,3575' Sand,3875,3928.0,G
-5173,-4925,3700' Sand,4190,4225.0,G
-3652,-1929,Discorbis 12,11470,14580.0,G
-28742,-49270,6150' Upper Sand,6526,6562.0,G
-2524,-2116,2700' Sand,4735,4750.0,G
-3031,-2684,MN 8,12221,12224.0,G
-3036,-2684,MN 9H,13813,13824.0,G
-3030,-2684,MN 7A,12087,12110.0,G
-3032,-2684,MN 9,12548,12649.0,G
-3033,-2684,MN 9E,13328,13357.0,G
-3034,-2684,MN 9G UPPER,13542,13621.0,G
-3035,-2684,MN 9G LOWER,13640,13702.0,G
-63803,-117787,MN-8 Sand,12229,12236.0,G
-62556,-116329,MN-9 Sand,12522,12528.0,G
-67380,-122872,MN-7,11816,11862.0,G
-2790,-1948,M Sand,5906,5990.0,O
-2789,-1948,L Sand,5454,5492.0,G
-2791,-1948,N1 Sand,6130,6170.0,O
-2061,-2067,D. Tamalis,9884,10048.0,O
-4813,-4461,RM-1,6235,6258.0,G
-4814,-4461,RL-3,6098,6126.0,G
-65757,-120526,RM-6 Sand,6956,6974.0,G
-66398,-120895,RM-5 Sand,6714,6790.0,G
-95380,-163687,RL-2A Sand,5922,5974.0,G
-101802,-173454,RL-2A RB Sand,5830,5870.0,G
-1782,-2012,Big 2-2 sand,7380,7495.0,G
-3397,-2113,Cris R 1.5,13639,13808.0,G
-3398,-2113,Cris R 1.6,14100,14383.0,G
-3400,-2113,Cris R 1.7,14482,14713.0,G
-61307,-114700,10600 Sand,10957,10967.0,G
-82804,-145291,10450 Sand,10504,10520.0,G
-2021,-2065,MM9 Levee,15842,15942.0,G
-2022,-2065,MM9 Basal,15956,16006.0,G
-2611,-2066,N2 Sand,11720,11752.0,O
-2609,-2066,N Sand,11420,11560.0,O
-2610,-2066,N1 Sand,11580,11658.0,B
-3470,-2247,Middle James,16706,16742.0,G
-3432,-3024,Buliminella 1 - 1 SD,5160,5198.0,G
-2062,-2092,TA-3,7010,7094.0,O
-1902,-2258,ROB E SAND,11142,11244.0,G
-2161,-2111,P-3 Sand,9819,9840.0,G
-2160,-2111,P-1 Sand,9601,9628.0,G
-6117,-4557,K-6,18164,18260.0,G
-6116,-4557,K-5B,17798,17836.0,G
-23138,-31608,AMP 7 ,17600,17710.0,O
-2980,-2255,K-5B,16870,16936.0,G
-2981,-2255,K-6,17130,17248.0,G
-2983,-2255,"K-8, B",18125,18170.0,G
-4560,-2255,K-8,17975,18075.0,G
-57052,-108914,K-6/K-7,17129,17414.0,G
-3396,-2807,F-1 Sand,7856,7890.0,G
-1764,-2209,FF Sands,22141,22161.0,O
-1762,-2209,Z Sands,21016,21740.0,O
-1763,-2209,CC Sands,21765,21870.0,O
-2603,-2743,"10,000' Sand",9968,10025.0,G
-2406,-2478,N2 Sand,10059,10120.0,O
-2405,-2478,N1 Sand,9975,10030.0,G
-2403,-2478,M Sand,9594,9744.0,G
-2407,-2478,Upper O Sand,10500,10514.0,O
-2404,-2478,N Sand,9894,9960.0,O
-3550,-3873,D11A UPR sand,15444,15515.0,G
-48432,-89157,LJ-2 Sand,15163,15290.0,G
-14585,-20233,6150' Sand,6611,6619.0,G
-38692,-69026,5100,4994,5014.0,G
-15512,-19360,6040' Sand,7704,7808.0,B
-3040,-2543,L Sand,8790,9260.0,G
-3041,-2543,M Sand,9645,9832.0,G
-3042,-2543,N Sand,10060,10180.0,O
-3043,-2543,N1 Sand,10190,10310.0,O
-3044,-2543,Upper O Sand,11030,11078.0,O
-3812,-2727,5900/UPR/LWR-6000 Sand,7720,9406.0,G
-4937,-4463,TX 12 Sand,15011,15058.0,G
-11283,-10910,TH22A,23734,23958.0,O
-11284,-10910,TH24,25786,26034.0,O
-12728,-10910,26900' sand,26905,26942.0,O
-5451,-3711,Middle James,14460,14470.0,B
-117597,-200045,MARG A,11296,11374.0,G
-65540,-120037,Z-4 UPPER SAND,16890,16902.0,G
-2869,-3249,QB-6A,9612,9650.0,G
-2870,-3249,QB-6B,9685,9750.0,G
-2871,-3249,QB-6C,9758,9772.0,G
-37848,-68744,PL-9-2,8637,8746.0,G
-5346,-5485,Trim A 3,3880,3905.0,G
-5347,-5485,Lentic 3,6936,6960.0,G
-5348,-5485,Valv H 3,10298,10475.0,G
-5349,-5485,Valv H 4,10615,10665.0,G
-59630,-112405,Valv H-3,10320,10390.0,G
-6657,-5462,Lower Rodessa B,16648,16779.0,G
-11725,-5322,H RA,18225,18338.0,G
-8761,-5568,Lower Disc 12,11990,12040.0,G
-8762,-5568,Lower Disc 12 Stray,12067,12071.0,G
-8763,-5568,12100' Sand,12119,12123.0,G
-6218,-7080,PL 6-1 Sand,5693,5718.0,G
-6219,-7080,PL 6-2 Sand,6186,6199.0,G
-6886,-5861,BNU Sand (GQ-15),8866,8916.0,O
-6887,-5861,Trim B Sand (C-17),2750,2808.0,G
-6888,-5861,D-13 Sand,3890,4240.0,G
-6889,-5861,Ang B Sand (D-4),3185,3350.0,G
-9501,-8795,Wilcox 1 & 2,26357,28200.0,O
-9502,-8795,Wilcox 3,28432,28565.0,O
-103942,-175551,N-1 ,6697,6762.0,O
-10441,-6196,K8,5460,5482.0,O
-10438,-6196,K11,6307,6416.0,O
-10439,-6196,K12,6619,6621.0,O
-10440,-6196,L2,7435,7582.0,O
-120173,-202037,Q Sand,11932,12091.0,O
-120174,-202037,P Sand ,11095,11650.0,O
-7502,-8594,D-30,13908,13956.0,G
-7503,-8594,D-50,15768,15827.0,G
-7504,-8594,D-70,16270,16339.0,G
-105426,-177568,BSF Sand,13838,14008.0,G
-76667,-136173,"K, R7 Sand",7546,7566.0,O
-76668,-136173,"J, R7 Sand",7260,7390.0,O
-120599,-203277,F40,8280,8290.0,O
-120620,-203277,G35,8994,9004.0,O
-104064,-175568,7000' Sand,7079,7241.0,O
-18455,-22556,L-5,8793,8917.0,O
-109383,-182915,N6 RC ,9078,9176.0,O
-72800,-130304,MI Sand,11002,11076.0,G
-72799,-130304,LI D Sand,10627,10657.0,G
-118553,-201196,K44 RC,12540,12612.0,O
-120341,-202660,K16 RC,11954,12030.0,O
-120342,-202660,L20 R2,13295,13365.0,O
-44756,-80042,J RL ,11896,12110.0,O
-44757,-80042,I-2,11612,11672.0,G
-44759,-80042,Upper H Sand,10590,10600.0,O
-44760,-80042,F Sand,9460,9510.0,O
-44758,-80042,Lower H Sand,10638,10652.0,O
-113173,-195154,O2 Lower Yellow ,17266,17330.0,O
-112963,-193733,M2,16725,16771.0,O
-79903,-137953,N/O,21740,21930.0,O
-92792,-160046,F1,14022,14092.0,O
-64024,-117211,R-8 Upper Sand,9656,9680.0,O
-88388,-153480,R-4 Upper Sand,9368,9386.0,G
-105381,-177069,R-1 Sand,8858,8890.0,G
-114195,-196324,L-18A Sand,8194,8202.0,O
-63087,-116535,R-4 Sand,9522,9532.0,O
-73256,-131502,R-1 Sand,8942,8956.0,O
-88389,-153853,L-20 Sand,8575,8591.0,O
-96682,-166798,BN-6,11172,11195.0,G
-96683,-166798,BN-3,10690,10835.0,G
-105451,-176827,BN-5,10972,11100.0,G
-33083,-56798,IC Sand,11028,11110.0,G
-64127,-118541,IB Sand,10863,10867.0,G
-105412,-177274,2800 A,2964,2984.0,G
-105413,-177274,3500 A,3674,3706.0,G
-105414,-177274,4600 A,4666,4726.0,G
-102478,-172715,F Sand,7756,7766.0,G
-59318,-108546,O RC Sand,12738,12764.0,G
-55906,-107581,El Gordo Sand,12110,12460.0,G
-91187,-157355,8500' Sand,10273,10293.0,G
-98383,-169156,MM-80,10270,10914.0,G
-908,-946,Big(2) 1-B Sand,12720,12829.0,B
-28883,-47667,F Sand,10854,10870.0,G
-479,-645,FC Sand,6390,6402.0,G
-478,-645,FB Sand,6142,6159.0,G
-13645,-16523,Shallow Gas Zone,1419,1425.0,G
-13646,-16523,TEX X Sand,14094,14172.0,G
-13647,-16523,TEX  X-1 Sand,14402,14410.0,G
-3414,-2923,7050,7332,7438.0,G
-28100,-45045,"""Tex X-C"" Sand",13350,13502.0,G
-42937,-78140,"""C-61"" Sand",11967,11996.0,G
-2836,-581,Lower Cris R,15854,15982.0,G
-2837,-581,Basal Cris R 1,16588,16600.0,G
-2838,-581,Basal Cris R 2,17252,17278.0,O
-14845,-16881,BUL I -2,13310,13352.0,B
-1042,-745,T-13A,18329,18470.0,G
-1041,-745,K-60,11447,11506.0,G
-1043,-745,T-13,18014,18088.0,G
-1044,-745,M-50,15045,15078.0,B
-12765,-15075,B-55,7864,7900.0,O
-2446,-1432,12400' SD,12402,12448.0,G
-2444,-1432,11300' SD,11288,11299.0,G
-2447,-1432,12900' SD,12906,12958.0,G
-2445,-1432,12100' SD,12077,12092.0,G
-417,-566,6300' Sand,7500,7800.0,O
-8814,-8113,PT-1,17636,17728.0,B
-8815,-8113,PT-2,17761,17774.0,B
-2443,-646,UM - 10,20545,20804.0,O
-4113,-3717,UM-4,17414,17434.0,B
-4248,-4929,E Sand,8430,,G
-5250,-4932,E Sand,8496,8703.0,B
-5855,-5281,"Big Hum ""F"" Sand",6813,6840.0,G
-38972,-67701,PL 1-2,2860,2918.0,G
-38252,-67701,PL6-3A,4580,4646.0,G
-43996,-76673,10000' Sand,10387,10426.0,G
-43997,-76673,10200' Sand,10529,10560.0,G
-43998,-76673,CP-9,11776,11976.0,G
-44000,-76673,12200' Sand,12626,12727.0,G
-43999,-76673,11900' Sand,12414,12448.0,G
-17815,-25721,"""KR"" Sand",11409,11419.0,G
-17816,-25721,"""KR"" Sand",11458,11474.0,G
-30530,-51918,"""JT"" Sand",10532,10550.0,G
-52384,-98011,"""JL"" Sand",10176,10191.0,G
-38872,-62922,6500' Sand,7248,7315.0,O
-38873,-62922,6400 ' Sand,7094,7193.0,O
-65113,-119826,Bul I-2,9500,9530.0,B
-117633,-199869,Bul 1-3,10104,10200.0,G
-62837,-116484,C-1 Sand,8786,8806.0,O
-106224,-178090,QH Sand,12712,12738.0,G
-106225,-178090,PM Sand,12006,12016.0,O
-95802,-164078,CM-14 B Sand,11490,11544.0,G
-14005,-16919,CM-15,11832,11876.0,G
-94453,-162332,Q RA,20155,20286.0,O
-60741,-113856,B-1 Sand,6084,6102.0,G
-68047,-122992,7200' Sand,7385,7442.0,B
-68048,-122992,7300' Sand,7492,7523.0,B
-81144,-143329,V-RA Sand,16772,16825.0,G
-6726,-7403,Bul l-1A Sand,9648,9810.0,O
-6729,-7403,Bul 1-5A Sand,11002,11012.0,O
-101402,-173069,Bul 1-1 Sand,8975,9020.0,G
-101403,-173069,Bul 1-5B Sand,11047,11070.0,G
-116262,-198544,KE Sand,9562,9572.0,G
-116263,-198544,JP Sand,8946,9017.0,G
-87744,-150812,UMio200,22420,22502.0,O
-87745,-150812,UMio100,22642,22756.0,O
-87746,-150812,MMio700,24212,24347.0,O
-87185,-150913,S 7900 FB D,8580,8698.0,O
-87047,-151098,A 1 S,6093,6135.0,B
-28379,-46466,5200' Sand,6658,6680.0,G
-49612,-92326,RM-8,7856,7956.0,G
-27299,-44102,RM 2 Sand,7136,7159.0,G
-27300,-44102,RM 3 Sand,7194,7216.0,G
-35286,-60110,RL 4 Sand,6567,6659.0,G
-41471,-73767,RL 3 Sand,6394,6414.0,G
-41591,-74460,AB-2 Sand,5762,5782.0,G
-57592,-109835,SIPH D 102,9346,9400.0,G
-59057,-111394,MARG A-1D Sand,8347,8370.0,G
-104942,-175548,SIPH D10,9800,9864.0,G
-104943,-175548,SIPH D10/10A,9716,10029.0,G
-57753,-109967,DISC B25,9442,9470.0,G
-2321,-2683,SIPH D-110/115 SAND,12894,12940.0,G
-2322,-2683,SIPH D-120/122 SAND,13982,14158.0,G
-2320,-2683,SIPH D-105 SAND,12376,12426.0,G
-10861,-12862,MA-1A Sand,9058,9090.0,G
-39018,-69567,MA-1 Sand,8958,9010.0,G
-102346,-174018,ANGB-1 SE500,15824,15893.0,G
-6706,-7404,Lower Bul l-1,9650,9670.0,O
-49475,-91260,Bul I-1 ,9478,9548.0,O
-112585,-190354,Bul 1-1B,9916,9940.0,G
-112586,-190354,Bul 1-2,10057,10069.0,G
-112584,-190354,Bul 1-1,9590,9630.0,O
-116113,-196541,K Sand,15450,15488.0,O
-116114,-196541,M-2/P,16203,16284.0,O
-95863,-164918,J-5 RC Sand,10335,10632.0,G
-96042,-164920,K1 RV,13239,13261.0,G
-57860,-110105,B2 Sand,6118,6138.0,O
-120793,-203124,7300' Sand,7346,7346.0,O
-120794,-203124,L-1 Sand,9783,9818.0,O
-120795,-203124,L-3 Sand,9958,10036.0,O
-57913,-110609,5800' Sand Block C,9184,9710.0,G
-3697,-3570,D-2,11470,11526.0,B
-3698,-3570,D-3A,11725,11729.0,G
-3700,-3570,D-4 LOWER,12214,12218.0,G
-3694,-3570,C24,10898,10928.0,G
-3695,-3570,D-1,11089,11201.0,G
-3696,-3570,D-2 STRAY,11389,11420.0,G
-3699,-3570,D-4,12051,12097.0,G
-3701,-3570,D-5B,12730,12890.0,G
-3702,-3570,D-6,12976,13028.0,G
-69362,-124339,E-1 SEG 250,10122,10138.0,G
-69363,-124339,D-6 SEG 200,9842,9860.0,G
-69364,-124339,E-2 SEG 200,10228,10290.0,G
-27719,-45405,6300' Sand,6056,6072.0,O
-27819,-43841,9100' Sand,9096,9140.0,G
-27860,-43841,9600' Sand,9623,9643.0,G
-27859,-43841,9400' Sand,9436,9476.0,G
-98389,-168671,M-10,2288,2326.0,G
-101781,-173449,M-14,2172,2195.0,G
-101782,-173449,M-10,2030,2053.0,G
-101783,-173449,R-50,2902,2922.0,G
-97103,-167002,M8/M-10S,2189,2233.0,G
-99581,-169008,CM-15 C,12966,13058.0,G
-99562,-169008,CM-14 B,10111,10185.0,G
-12945,-14813,CM-15,10458,10512.0,G
-64933,-118134,I RA,7602,7630.0,G
-64934,-118134,J-2,8512,8522.0,G
-46089,-82090,H-6 Sand,6462,6484.0,G
-46088,-82090,I-6 Sand,7082,7090.0,G
-73236,-131177,H-10 Sand,6665,6696.0,G
-91827,-158536,J-6 Sand,7630,7672.0,G
-91828,-158536,K-2 Sand,8172,8278.0,G
-64973,-118133,H-2,7844,7852.0,G
