SN_EOR_FK,GEO_MARKER_NAME,TOP_MD
-125299,R Sand,12764.0
-125299,S Sand,12876.0
-127723,N Sand,11748.0
-127723,Q Sand,12424.0
-127723,R Sand,12764.0
-127723,S Sand,12876.0
-133668,Q Sand,12424.0
-133668,R Sand,12764.0
-133668,S Sand,12876.0
-141175,Q Sand,12424.0
-125155,I-3 Sand,8320.0
-125155,I-4 Sand,8655.0
-125155,BN-1 Sand,4875.0
-125155,F Sand,7320.0
-125155,I-1 Sand,7910.0
-125155,1-2 Sand,8076.0
-145971,4000' Sand,4320.0
-145971,4300' Sand,4695.0
-145971,4400' Sand,4918.0
-145971,4500' Sand,5165.0
-145971,4700' Sand,5572.0
-145971,4800' Sand,6126.0
-145971,5000' Sand,6542.0
-145971,5600' Sand,7230.0
-145971,6700' Sand,7802.0
-145979,6000' Sand,8685.0
-145979,8600' Sand,12074.0
-145979,8900' Sand,12562.0
-145979,9100' Sand,12734.0
-145979,6300' Sand,9126.0
-145979,7900'/7950' Sand,11260.0
-145979,9200' Sand,12781.0
-145979,9400' Sand,12914.0
-151493,6000' Sand,8685.0
-151493,6300' Sand,9126.0
-151493,7900/7950' Sand,11260.0
-151493,8600' Sand,12074.0
-151493,8900' Sand,12562.0
-151493,9100' Sand,12734.0
-151493,9200' Sand,12781.0
-151493,9400' Sand,12914.0
-146011,Target Sand,25170.0
-146277,7675' ,7062.0
-146277,7700' ,7433.0
-146277,7800' ,7545.0
-146277,8100',7842.0
-146277,8200' ,7932.0
-146277,6000',5840.0
-147078,BA-4AA Sand,
-147078,J-6 Sand,9140.0
-145978,M-13A,27645.0
-145978,M-13B,27705.0
-145978,M-13C,
-145978,M-13D,28327.0
-145978,M-13E,28945.0
-145978,M-15,29936.0
-145978,M-18,30710.0
-157471,M-13A,27645.0
-157471,M-13B,27705.0
-157471,M-13E,28945.0
-157471,M-15,29936.0
-157471,M-18,30710.0
-157471,M-13D,28327.0
-145974,Seafloor,9635.0
-145974,NPM4 Sand,22797.0
-145974,Wilcox,29121.0
-159765,Seafloor,9635.0
-159765,NPM4 Sand,22797.0
-159765,WILCOX,29117.0
-146412,D-1 Sand,10229.0
-146412,D-1.5 Sand ,10584.0
-146822,Siph D-10,13004.0
-146311,Bul -1 Sand,10578.0
-146212,Top of Salt,7630.0
-146212,Base of Salt,20598.0
-146212,M-15 Sand,
-146212,M-16 Sand,
-146053,1800' Sand,
-146053,Pliocene,4179.0
-146053,CP8/7000' Sand,9013.0
-146053,7050' Sand,
-146053,7100' Sand,9364.0
-146053,7150' Sand,
-146053,7200' Sand,9264.0
-146053,7300' Sand,
-146053,7400' Sand,9864.0
-146053,7500' Sand,9997.0
-146053,7600' U Sand,
-146053,7600' L Sand,
-146053,8000' U Sand,10182.0
-146053,8100' Sand,10319.0
-146053,8175' Sand,10468.0
-146053,8200' Sand,10480.0
-146053,8300' Sand,
-157411,1800' Sand,
-157411,Pilocene,4179.0
-157411,CP-8/7000' Sand,9013.0
-157411,7100' Sand,9364.0
-157411,7500' Sand,9997.0
-146635,TP-8 ,9561.0
-146635,TP-16A,11770.0
-146635,CRS-7,7520.0
-146635,CRS-6,7186.0
-146635,TP-9,9756.0
-146635,TP-10,10099.0
-146331,M6 Top Sand,17218.0
-146331,M6 Sand,17251.0
-146331,M6 Base Sand,17381.0
-146331,M7U Sand,17511.0
-146331,M7-1 Sand,17698.0
-146331,piloMio/M3,16440.0
-146331,M6U Sand,16350.0
-146331,M9C1/M9C Top Sand,19358.0
-146331,M9C2,19760.0
-146331,M9C,20158.0
-146331,M9X,20159.0
-146331,M10 Top Sand ,20258.0
-146331,M10 Base Sand ,20386.0
-146331,M7 Top Sand,18472.0
-146331,M7-2 Sand,18496.0
-146331,M7 Base Sand ,18546.0
-146331,M8 Sand ,18708.0
-146331,M8 Base Sand ,18784.0
-146331,M8SB ,19078.0
-146331,M9A,19285.0
-146331,M9 Base Sand,19314.0
-5886, 7200' Sand,8918.0
-5886,8700' Sand,11487.0
-193713,8700 Sand,8859.0
-193713,7200 Sand,8920.0
-166630,BUL I-2 RC,12418.0
-173434,Bul I-2 RC,12418.0
-112435,MP8-B3 Sand,11740.0
-38272,5600 Sand,6334.0
-38272,PL9-1 UPPER,11902.0
-38272,PL9-1 LOWER,12326.0
-38272,PL9-3,13860.0
-38272,Lenticulina 1,11700.0
-38272,4800 Sand,5202.0
-38272,4700 Sand,5000.0
-39983,Trim D Sand,8044.0
-39983,Trim A Sand,7912.0
-39983,Trim C Sand,7996.0
-39983,Trim B Sand,7956.0
-37996,DB-4 Sand,10314.0
-37996,DB-5 Sand,10860.0
-37996,SD-1 Sand,11604.0
-37996,SD-2 Sand,12015.0
-131947,DB-7 Sand,
-37991,S Sand,
-40524,Siph D-C,11420.0
-40524,Siph D-E,11866.0
-40524,Siph D-F4,12760.0
-40524,Siph D-C3,11614.0
-40524,Siph D-D ,11762.0
-40524,Siph D-F,11960.0
-40524,Siph D-F2,12429.0
-125687,Siph D-C3,11614.0
-125687,Siph D-D,11762.0
-125687,Siph D-E,11866.0
-125687,Siph D-F,11960.0
-125687,Siph D-F2,12429.0
-125687,Siph D-F4,12760.0
-130818,Siph D-C,11420.0
-130818,Siph D-C3,11614.0
-130818,Siph D-D,11762.0
-130818,Siph D-E,11866.0
-130818,Siph D-F,11960.0
-130818,Siph D-F2,12429.0
-130818,Siph D-F4,12760.0
-125687,Siph D-C,11420.0
-133774,Siph D-F,11960.0
-133774,Siph D-C,11420.0
-133774,Siph D-C3,11614.0
-133774,Siph D-D,11764.0
-133774,Siph D-E,11866.0
-133774,Siph D-F2,12429.0
-37992,Cris S,8400.0
-38460,Pleistocene 8000' Sand,7896.0
-38460,Pliocene 12000' Sand,
-38881,BS-60,
-38881,BS-61,
-38800,BS-45,
-38800,BS-58,
-38800,BS-61,
-38011,Cris R,
-45125,Ang B-2 Sand,8650.0
-45125,Trim A-14 Sand,7654.0
-45125,Trim A-13 Sand,7412.0
-45125,Ang B-1 Sand,8194.0
-44864,N Sand,9980.0
-44864,L-1b,
-39064,Bul 1,8200.0
-39064,Lentic,5350.0
-38601,B-90,
-38601,B-105,
-157677,L-1 FBB,8182.0
-157677,L-6 FBB,8268.0
-193893,H-2 Sand,4784.0
-189373,K-4 Sand,9926.0
-189373,J Sand,4471.0
-148463,Q-2 Sand,8714.0
-148463,Q-2A Sand,8760.0
-161184,T RM 1,9698.0
-173668,I-1 FB-B,6925.0
-173668,K FBB,7528.0
-176298,TP -6,7817.0
-176298,TP-1,7058.0
-128202,C2 Sand,8442.0
-128202,C3 Sand,8617.0
-55457,S-2 Sand,7530.0
-127372,S-3/S-2 O-G Sand,7530.0
-127372,T-1 UPR-LWR Sand,9623.0
-127372,B Sand,4058.0
-36228,K-3 Sand,11542.0
-170891,K-4A,12590.0
-170891,K-3B,12258.0
-170891,K-3.1,11630.0
-170891,K-3,11542.0
-170891,K-4,12416.0
-170891,K-2B,11408.0
-169703,K-4C,13212.0
-169703,K-4A,12590.0
-169703,K-4,12416.0
-169703,K-3B,12258.0
-169703,K-3.1,11630.0
-169703,K-3,11542.0
-169703,K-4B,12768.0
-170891,I-2,9402.0
-116467,Q-4 Sand,10858.0
-143024,Q2 Sand,9890.0
-143024,Q4 Sand,10858.0
-143024,KN A13 Sand,11514.0
-150489,Q2 Sand,9890.0
-150489,Q4 FBA13,10858.0
-150489,KN A-13,11514.0
-86233,JM Sand,9221.0
-158334,1800' Miocen Sand,1810.0
-149388,B-9 Sand,10780.0
-149388,B-6 Sand,10540.0
-149388,B-4B Sand,9786.0
-149388,B-5 Sand,9972.0
-341,"TRIMOSINA ""A""",4405.0
-341,CS-3A SAND,
-341,"ANGULOGERINA ""B""",5660.0
-341,LENTICULINA 1,7460.0
-341,TP-1 SAND,8544.0
-17441,AMP 6 / AMP 7,14216.0
-19339,AMP 4,14140.0
-148751,Amp 3,13862.0
-148751,Amp 4,14140.0
-148751,Amp 4L Stray,14270.0
-148751,Amp4L,14304.0
-155119,Amp 3,13862.0
-155119,Amp 4,14140.0
-155119,Amp 4L,14304.0
-12758,AMP 1 Top,17331.0
-12758,AMP  1 Base,17450.0
-12758,AMP 3 Top,17760.0
-12758,AMP 3 Base,18088.0
-129154,AMP 1 Top,17331.0
-129154,AMP 1 Base,17450.0
-129592,AMP 1 Top,17331.0
-129592,AMP 1 Base,17450.0
-129592,AMP 3 Base,18088.0
-128689,AMP 3,17760.0
-129154,AMP 3 ,17760.0
-129154,AMP 3 Base,18088.0
-129592,AMP 3 Top,17760.0
-300,PLB,
-230,Cris A,4454.0
-230,Siph Davisi,5491.0
-230,4200' Sand,
-130031,4270 Sand,4699.0
-130031,4420 Sand,4846.0
-130031,4500 Sand,4988.0
-130052,Siph D-2,5440.0
-132725,4270 Sand,4699.0
-132725,4400 Sand,4846.0
-132725,4500 Sand,4988.0
-132725,Siph D-2 Sand,5440.0
-131945,Siph D-2,5440.0
-131945,4270 Sand,4699.0
-113641,8000 Sand,10800.0
-200559,CR S2 RA Sand,5208.0
-196418,CR S2 RA,5208.0
-200539,6500 Sand,7733.0
-196448,6500 Sand,7733.0
-200540,Cris Sub 1 RA,5442.0
-196839,Cris Sub Sand,5762.0
-196839,Cris Sub 3 RC Sand,5916.0
-196839,Cris Sub 1 RA,5442.0
-171287,Upper CS-2,5762.0
-171287,Cris-Sub 1 RA,5442.0
-200540,Cris Sub 3 RC,6062.0
-200540,Cris Sub Sand,5762.0
-171287,Cris-Sub 3C RA,6062.0
-171287,Cris-Sub 3 RC,5916.0
-200561,Cris Sub 4C,5832.0
-200561,Cris Sub 4C RA,5724.0
-198429,Cris Sub 4C,5832.0
-198429,Cris Sub 4C RA,5724.0
-198429,Cris Sub 3b,5532.0
-198429,Cris Sub 2 ,5442.0
-198429,Upper Cris Sub 2,5420.0
-160962,OC Sand,9911.0
-160963,OC Sand,10468.0
-160963,M-2,10112.0
-164929,J-5 RA,10387.0
-198527,C-3 SFFG,10379.0
-198527,5-A R3,11164.0
-198527,D-1 SFFO,10934.0
-198527,CIL SFF 2,10030.0
-198527,C1 SFF-2,9978.0
-160690,AB-1 Stray,6866.0
-160690,AB-3,8012.0
-160690,AB-3 Sand,8043.0
-132929,24 L,13150.0
-132929,24 FB-E,12864.0
-149189,24 FB-E,12864.0
-149189,24 L,13150.0
-83392,E Sand,16476.0
-172797,GG,9240.0
-172797,Upper HN,10166.0
-120534,LJ-4,14754.0
-158480,Trim B-1 Sand,8510.0
-14268,Cris M-3,6936.0
-132091,AGB,16800.0
-132091,AGG,17535.0
-132091,RM5,18050.0
-132091,RM4.1,18250.0
-132091,RM4,18400.0
-132091,H52,19608.0
-123650,X RU,13850.0
-173991,B-80,10440.0
-4239,7200 Sand,
-4239,Lentic 3 Sand,
-3981,"Planulina ""D""",16713.0
-3981,Top Supernormal Pressure,13075.0
-3981,Marg. A Faunal Zone,8398.0
-3981,Lentic Hanseni Faunal Zone,11476.0
-3981,Planulina A Faunal Zone,9613.0
-3981,Siph. Davisi Faunal Zone,8983.0
-3164,Base of Salt,22180.0
-3164,Upper Miocene,22260.0
-3164,Top of Salt,7340.0
-3164,Middle Miocene,26040.0
-2864,Target 1,
-3476,16000 Sand,16801.0
-3476,16600 Sand,17195.0
-3476,9920 Sand,11988.0
-3476,10500 Sand,12810.0
-3476,13100 Sand,13958.0
-3476,15500 Sand,16293.0
-3491,M3 SB,23282.0
-3491,M6 SB,24843.0
-3491,M7 Sand,26007.0
-3491,M7 SB,26847.0
-3491,M8 SB,27541.0
-3491,M9 SB,28058.0
-3491,M10 SB,28393.0
-12921,JM_S,9868.0
-12921,JB,9320.0
-12921,JM,9930.0
-12921,FI,5860.0
-12921,FM,6082.0
-12921,FP ,6315.0
-12921,HN,8314.0
-12921,HR,8831.0
-12921,KB,10370.0
-173348,JB Sand,9284.0
-173348,JM Sand,9943.0
-173348,HR Sand,8830.0
-173348,HN Sand,8450.0
-173348,HN Sand,8315.0
-173348,F I Sand,5860.0
-202352,HN Upper,8315.0
-202352,HN Lower ,8450.0
-4228,"Augulogerina ""B""",5370.0
-4228,"Lenticulina ""I""",
-4228,"Trimosina ""B""",4040.0
-3690,Target 0,
-3690,Target 2,
-3690,Target 3,
-3530,Rodessa B James Limestone,
-3530,Top of Morningsport,13757.0
-3530,Top of Ferrylake,15017.0
-11381,NONE,
-26406,Helicosphaera  ampliaperta ,28540.0
-26406,Cyclicargolithus  abisectus  incr. ,
-26406,Coccolithus  miopelagicus  ,25540.0
-32259,Ang B-7,7836.0
-32259,Lentic 1,9078.0
-32259,Ang B-6,7003.0
-32259,Lentic 3,10690.0
-32259,Ang B-8,8857.0
-32259,Lower Lentic 2,9794.0
-140532,Ang B-7,7836.0
-168096,Ang B-6,7003.0
-168096,Ang B-7,7836.0
-168096,Ang B-8,8857.0
-168096,Lentic 1,9078.0
-168096,Lower Lentic 2,9794.0
-168096,Lentic 3,10690.0
-174209,Ang B-8,8857.0
-174209,Lentic 1,9078.0
-174209,Lower Lentic 2,9794.0
-174209,Lentic 3,10690.0
-174209,Ang B-6,7003.0
-174209,Ang B-7,7836.0
-32691,G-Sand,13052.0
-32691,H-Sand,13331.0
-32691,I-Sand,13646.0
-32691,J-Sand,14001.0
-32691,L-Sand,14247.0
-32691,M-Sand,14503.0
-142880,H Sand,13320.0
-142880,G Sand,13068.0
-142880,M2 Sand,14503.0
-142880,M1,14440.0
-142880,I Sand,13686.0
-26126,M18A Sand,24859.0
-26126,Top Miocene,19890.0
-26126,Top Salt,11930.0
-26126,Base Salt,19530.0
-26126,M17A Sand,24412.0
-26126,M21A Sand,25562.0
-26718,Lwr Tex X,
-26718,Big Hum,
-25601,Sangamon Fauna,1710.0
-25601,Sangamon Fauna,660.0
-52618,7400' Sand,9253.0
-52618,8175'/8200' Sand,9890.0
-178450,7200' Sand,9064.0
-178450,8000' Lower ,9708.0
-26798,6000' Sand,6120.0
-26798,6300' Sand,
-26958,Lentic Hanseni,
-26958,Cris R,
-136076,none,
-28104,Top of Salt,4936.0
-28104,Base of Salt,24340.0
-28104,Cat Mex,
-28104,TEX W,
-28104,Rob Mayeri,
-26998,D-2 ,10586.0
-26998,D-10,11606.0
-26998,D-12a,12060.0
-80748,UVIG 3,
-80748,Disc,11216.0
-87071,Robulus L,7843.0
-87071,Cristellaria A,9917.0
-87071,Upper Marg A,11126.0
-129653,Marg A Sand,14206.0
-136439,xyz,
-81020,DB 1 Upper,19214.0
-81020,DB 1 Lower,19448.0
-80904,Q-Sand,13157.0
-80904,R-Sand,13706.0
-82312,F Sand,4186.0
-82312,G-9 Sand,5034.0
-82790,GYRO 9C,14706.0
-82790,Rm 6A-1,13544.0
-141547,Gyro 9C,14894.0
-84608,Big 1 Sand,
-84608,Big 2 Sand,
-81006,1200 Sand,2110.0
-81146,G Sand,4257.0
-81870,BIG 2,8260.0
-81870,CRIS 1 ,9311.0
-81008,1200' Sand,2348.0
-81852,BN Sand,9872.0
-82330,James Lime,
-81551,Rob M Sand,
-81512,G Sand,4160.0
-148771,F Sand,3566.0
-148771,G Sand,4160.0
-148365,TOA,8833.0
-148365,TOB,8940.0
-148365,TOC,9127.0
-148365,T4B,12041.0
-148505,Top of Salt,7630.0
-148505,Base of Salt,20605.0
-148505,M15B Sand,26353.0
-148505,M16B Sand,26628.0
-200010,Top of Salt,7630.0
-200010,Base of Salt,20605.0
-200010,M15B,26353.0
-200010,M16,26628.0
-148364,L-1 Sand,
-148364,O Sand,10342.0
-148704,E Sand,8070.0
-148704,H Sand,12258.0
-148383,M-90,
-148383,M-66,
-148383,M-62,
-148388,F-35,8274.0
-148388,H-30,9896.0
-148388,H-35,10339.0
-148388,H-5,9310.0
-153313,CP-6 SAND,7488.0
-153313,CP-8 SAND,8394.0
-153313,LP-2 SAND,7727.0
-153313,600-E SAND,
-153313,7600 U SAND,9150.0
-148643,CP-6 Sand,7488.0
-148643,LP-2 Sand,7727.0
-148643,600-E Sand,
-148643,CP-8 Sand,8394.0
-148643,7400' Sand,
-148643,7500' Sand,8842.0
-148643,7600' U,9150.0
-148643,7600' Middle Sand,9180.0
-148769,TP-11B,8917.0
-148769,TP-13,9236.0
-148769,TP-14A,9346.0
-148769,TP-15A,9875.0
-148769,TP-15B,10014.0
-148769,Bul 1-1,10589.0
-148769,Bul 1-6 ,10935.0
-148874,"10,000' Sand FB-A",11057.0
-148666,J-6 Sand,10256.0
-148753,5500 Sand,9514.0
-148753,5700 Sand,9804.0
-148775,M10 Sand,
-148775,M11C Sand,15238.0
-153296,M-11A,14938.0
-157917,M-11A,14938.0
-157917,M-11C,15238.0
-153296,M-11C,15238.0
-148928,H-15 Sand,10362.0
-148928,G-15 Sand,
-148928,H-10 Sand,10018.0
-148928,H-8 Sand,9900.0
-3971,L-4 Sand,11111.0
-3971,J-15 Sand,10143.0
-3971,J-13 RQ Sand,9841.0
-3971,J-1 RE Sand,8459.0
-3971,I-7 Sand,8402.0
-3971,I-1 RE Sand,8282.0
-111305,"Tex L ""4"" Sd",11086.0
-111305,"Cib Carst ""N"" Sd",11889.0
-130347,MM60U,12466.0
-130347,MM-50,12148.0
-132767,M13 RA,10216.0
-132767,M26 RA,12239.0
-132767,M19-20 RA,11208.0
-132767,M28 RA,13007.0
-89314,Wilcox 1,30000.0
-89314,Wilcox 2,30824.0
-89314,Wilcox 3,32170.0
-87371,Trim A,1500.0
-87371,3900' Sand,5100.0
-87371,Lentic,8999.0
-87371,Lentic 2,
-90315,"Bigenerina ""A""",5360.0
-90315,"Textularia ""W""",6280.0
-90315,"Amphistegina ""B""",8080.0
-90315,"Robulus ""L""",8240.0
-88603,Cretaceous,29920.0
-88603,Wilcox,28280.0
-87994,Ang B,12376.0
-87994,Ang B2,12675.0
-87312,C0,10623.0
-87312,C2,10988.0
-87993,PD Sand,18879.0
-87993,17800 Sand,18675.0
-88814,Horizon 40,11778.0
-179607,Wilcox 1,25277.0
-179607,Wilcox 2,25939.0
-90000,UVIG 3,10928.0
-90000,Big Hum ,14372.0
-127553,"Big Hum ""C""",14372.0
-173321,Big Hum,14372.0
-173321,Big Hum B,14069.0
-171375,Big Hum B Sand,14069.0
-88092,C-6LM Sand,16090.0
-88092,C-5LM Sand,15796.0
-88092,C-6 Sand,15868.0
-90538,9200' SAND,9528.0
-90538,9700' SAND,10560.0
-90256,DB Sand,7212.0
-164140,5800 DB Sand,7212.0
-87974,MM7,23687.0
-87974,MM4,28725.0
-87974,M15,28963.0
-87974,Top of Salt,14900.0
-87974,Base of Salt,20177.0
-87974,MM9,21830.0
-87974,Lower Miocene,
-87974,Oligocene,
-88432,Trim A,
-88432,Hyalinea B,
-88432,Ang B,
-88432,Lentic 1,5360.0
-88432,G Altispira,6200.0
-88432,Valv H Sand,6610.0
-169876,TP-3,8520.0
-169876,TP-1 FBI,8202.0
-173475,AB Sand,2211.0
-173475,B6 Sand,3447.0
-173475,Ang Sand,3826.0
-173475,Ang B-1 Sand,3920.0
-173441,B6 Sand,3290.0
-197689,I Sand,7836.0
-144487,G Sand,7067.0
-144487,H Sand,7315.0
-144487,C Sand,6382.0
-144487,I Sand,7435.0
-144487,J1 Sand,7535.0
-144487,J2 Sand,7618.0
-168339,A-5 FB-C11,5026.0
-170847,KA Sand,10600.0
-175972,KA Sand,10600.0
-175972,LN Sand,12388.0
-175972,JQ Sand,10366.0
-174607,LN Sand,12388.0
-174607,KA Sand,10600.0
-174607,JQ Sand,10366.0
-130879,EH,5982.0
-151099,FS,5104.0
-151099,HR,7515.0
-170730,K-5 A-2,14306.0
-170730,K6 A-3,14470.0
-178170,K-6 A-3,14470.0
-178170,K-5 A-2,14306.0
-148005,T A3 Sand,10250.0
-129571,CM7 A8,10547.0
-168291,Big H Sand,11391.0
-168291,Tex W-3 Sand,9690.0
-168291,Tex W-2 Sand,9350.0
-168291,Tex X-1 Sand,9182.0
-168291,Tex W-0,8790.0
-168291,5000' Sand,6216.0
-138238,C SAND,4862.0
-138238,F SAND,6654.0
-138238,P RI,9505.0
-138238,RO RC,10598.0
-138238,L RC,8778.0
-71590,Val H-1 A,5669.0
-203000,JT-A SAND,11552.0
-203000,KH,11976.0
-203000,JB,10496.0
-133166,10100,12434.0
-133166,9200,11080.0
-157202,10100' Sand,12434.0
-157202,9200' Sand,11080.0
-110078,Tex W5,12352.0
-131383,,
-109996,7300' Sand,9659.0
-109996,7400' Sand,9696.0
-110179,7400' Sand,9944.0
-109772,LENTICULINA 1 (Est.),5804.0
-109772,TRIMOSINA A (Est.),3097.0
-109772,CS-3 SAND,4537.0
-109772,ANGULOGERINA B (Est.),4838.0
-109772,CS-3A SAND,4889.0
-109772,TP-1 SAND,6226.0
-109772,TP-6 SAND,6621.0
-109772,TP-9 SAND,6854.0
-109772,TP-10 SAND,6953.0
-109772,TP-11A SAND,7190.0
-109772,TP-11B SAND,
-109772,TP-13B SAND,
-109794,6150' Sand,7408.0
-109794,6400' Sand,7906.0
-109794,Tex X,3644.0
-109930,Riserless Portion ,
-109872,M6,29880.0
-109872,M7,31350.0
-109872,M8,
-109872,M9,
-109872,M10,
-109833,Piacenzian-1B,20042.0
-109833,Piacenzian-1A,19759.0
-109833,Calabrian-1,18650.0
-109833,Tortonian-2,21930.0
-109833,Seravallian-1,24160.0
-111426,Trim (A) 5,7750.0
-111426,AngB1a,8016.0
-111426,AngB1,7882.0
-111426,AngB2,8230.0
-111426,Cris Sub 1,8714.0
-111426,Cris Sub 2,9098.0
-111426,Cris Sub 3,9032.0
-111426,Cris Sub3b,9674.0
-109853,J Sand,21212.0
-109782,"6,300' Sand",6241.0
-109782,"7,100' Sand",7384.0
-109782,"7,800' Sand",8097.0
-109782,"7,950' Sand",8267.0
-109708,6400 Sand,6015.0
-109708,TEX X,2797.0
-109708,Amph E,5191.0
-110062,G-7,8724.0
-110062,Tex8,8828.0
-110062,M98,10155.0
-110062,RE-1,11524.0
-110489,"Miocene 20,000' Sand",
-120956,"Miocene 20,000' Sand",20185.0
-120956,"Miocene 21,000' Sand",20876.0
-163336,"Miocene 20,000' Sand",20185.0
-163336,"Miocene 21,000' Sand ",20876.0
-110102,S Sand,
-109944,Siph D,
-2070,Lower Miocene,
-36049,uvig.3,
-36049,Tex. W,
-2498,U5 Sand,12214.0
-130467,U6 Sand,12306.0
-173852,U-6 ,12306.0
-173852,U-5,12230.0
-1727,B 3 sand,9100.0
-1727,B2A Sand,8556.0
-1727,B 2 sand,7927.0
-1727,B 1 Sand,7442.0
-1727,5400 ft. Sand,6917.0
-3511,E Sand,10485.0
-3511,F Sand,10917.0
-3511,E Stray Sand,10616.0
-1644,Ang B Sand,8520.0
-1490,Planulina,9570.0
-1490,Robulus L,6610.0
-1490,Siphonina davisi,9143.0
-1490,Marginulina A,8370.0
-2098,Trimosina A,4007.0
-2098,CS-3A,5118.0
-2098,Angulogerina B,5010.0
-2098,Lenticulina 1,6605.0
-2098,CS-8 Sand,7854.0
-2098,TP-1,8216.0
-153413,P D,8300.0
-153413,P D,8491.0
-126863,L-6 FBB5,8735.0
-126863,I-1 FBA,7476.0
-126863,L12 FBC1,8966.0
-186253,J Sand,5302.0
-186253,I-10,5010.0
-135997,H2 Sand,9313.0
-135997,H4 Sand,9551.0
-140633,H-4 Sand,9551.0
-140633,H-2 Sand,9313.0
-142068,H-2 Sand,9313.0
-142068,H-4 Sand,9551.0
-147818,G-3 Sand,8640.0
-147818,H-4 Sand,9551.0
-147818,H-2 Sand,9313.0
-147818,G-6 Sand,8836.0
-202777,DY,10210.0
-198917,DY,10210.0
-201578,DY,10210.0
-2048,10 Sand,10100.0
-2048,16 Sand,10364.0
-120005,A-9 STR SD 145,10592.0
-120005,B-1 SEB100,11408.0
-120013,B-1 SD SEG145,8557.0
-120013,B-2 SEG925,9712.0
-120014,3200 SEG110,5690.0
-120014,2800'SD SEG110,5069.0
-120015,1700 SEG110,3343.0
-120020,2800 S5950,2786.0
-120020,B2 S950,8483.0
-119564,D-1 SEG580,11640.0
-119564,D-6 SEG580,12236.0
-119564,E-1 SEG580,12662.0
-119573,C-1 SEG400,9343.0
-119573,D-1 SEG400,11376.0
-119573,B-2 SAND,8670.0
-119573,B-4 SEG400,9160.0
-119586,1700 SEG950,3022.0
-113951,3200SEG950,3552.0
-114150,D-7 Sand,10422.0
-178431,E-1 SEG400,10550.0
-178431,D-6,10316.0
-113627,F Stray Sand,12256.0
-178432,F SEG200,12360.0
-87952,B-9 Sand,7952.0
-131639,B-6 Sand,7756.0
-131639,MASSIV G ,8512.0
-131639,C-1 Sand,8240.0
-164263,Mass G,8512.0
-164263,C-1 Sand,8240.0
-164263,B-9 Sand,7952.0
-164263,B-6 Sand,7756.0
-164265,C-1 Sand,8956.0
-164265,B5 & B6 Sand,8388.0
-164266,Mass B-11 Sand,9173.0
-164266,Mass B-5 Sand,9007.0
-164269,Mass B-4,9466.0
-164269,Massiv G,9238.0
-164269,B14 FBB4,8448.0
-131564,MASS B4,8980.0
-164273,G Sand,9016.0
-164273,J Sand,9102.0
-164276,Mass A-5 Sand,9621.0
-164276,B-6 Sand,8784.0
-164277,T Sand,9400.0
-164277,Mass B-4 Sand,8934.0
-164277,A-22 Sand,7742.0
-164277,A-20 Sand,7580.0
-164277,A-18 Sand,7540.0
-164277,A-9 Sand,7202.0
-164278,B-12 Sand,8500.0
-164278,Massive,9390.0
-164278,Mass B-11,9244.0
-164278,C-1 Sand,8876.0
-164278,B-6 Sand,8376.0
-164279,Mass B-5 ,9084.0
-164279,B Series,8010.0
-164280,T Sand,9204.0
-164280,G Sand,8707.0
-164280,C-1 Sand,8334.0
-164280,A-24 Sand,7624.0
-164280,A-20 Sand,7362.0
-164282,Mass B4,8888.0
-164282,Mass G/GJ,8715.0
-164282,Mass FBB4,8836.0
-164282,B-12,8144.0
-164283,C-1 Sand,8674.0
-164283,B-5/6 Sand,8147.0
-164283,A-22 Sand,7652.0
-164283,A-4 FBB,6996.0
-73099,PLB,3800.0
-152975,Lentic 3,13656.0
-152975,L 4,13962.0
-153077,L-3,13742.0
-153077,L-4,14030.0
-165456,L-3 ,13742.0
-165456,L-4,14030.0
-164018,12900' Sand,15266.0
-164018,Lower L3 Sand,15100.0
-164018,L3 Sand,14970.0
-156931,L-1,12038.0
-156931,10800',12217.0
-164021,10800',12217.0
-164021,L-1,12038.0
-156835,10800' Sand,11820.0
-164022,10800',11820.0
-152696,L3/L4 Sand,14994.0
-152696,L3/L4,15120.0
-152696,L-4 Seg2,15290.0
-152696,L-4 Seg2,15438.0
-153078,L-3,14480.0
-165460,L-3 Sand,14480.0
-152974,L-1 Sand,12612.0
-116518,MP 2 Sand,7288.0
-137956,MP-1 Sand,6708.0
-137956,MP2,7288.0
-137956,MP4U FBM,7752.0
-137956,MP4LFBM1,7984.0
-137956,MP5,8706.0
-139286,MP-1 Sand,6708.0
-153895,MP2 FBD,5810.0
-106288,MP-1 FB B-2 Sand,6950.0
-181867,N-1,5553.0
-140412,I2 RQ,8166.0
-186473,I-2 Sand,7468.0
-126548,HC SAND,7625.0
-126548,7200' SD,7238.0
-114462,LI Sand,10522.0
-114462,JN Sand,9354.0
-114462,JL Sand,9189.0
-132656,JN Sand,9354.0
-132656,JL Sand,9189.0
-132656,LR Sand,10940.0
-132656,LI Sand,10522.0
-144491,KM Sand,10000.0
-144491,LI Sand,10522.0
-144491,JN Sand,9354.0
-144491,JL Sand,9189.0
-150148,L-3,15580.0
-145387,8100' Sand,9666.0
-143467,8100 Sand,9666.0
-143465,7900' Sand,9574.0
-168821,TA-3 Sand,4004.0
-168821,TA-2 Sand,3074.0
-168821,TA-1 Sand,2578.0
-42418,Pliocene NN3 Sand,18449.0
-155704,L-5 FB A,16316.0
-134448,none,
-142681,DS-1,15072.0
-142681,DS-1.5,15158.0
