summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
200810307,627400,1997-06-02 17:00:00,,ELECTRIC SHOCK - GROUND FAULT IN ELECTRICAL BOX,"E GI V,ELECTRICAL,ELECTROCUTED,GROUND FAULT,EQUIPMENT GROUNDING,ELECTRIC CONDUCTOR,ELECTRICAL BOX,ELECTRICAL SPLICE,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200810315,627400,1997-08-07 12:00:00,,Employee killed when struck by counterweight of pumping unit,"HYDROGEN SULFIDE,CAUGHT BETWEEN,CRUSHED,COTTON PICKER,OIL WELL SERVICING,PUMP,MACHINE--MISC",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200810323,627400,1997-07-23 13:30:00,,Employee killed when struck by falling object,"RIGGING,INADEQUATE MAINT,UNSECURED,TRAVELLING BLOCK,WORK RULES,LOCKING PINS,OIL WELL DRILLING,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200810349,627400,1997-10-23 07:00:00,,Two employees killed in pickup truck accident,"EJECTED,HIGHWAY,TRAFFIC ACCIDENT,ROLL-OVER,SPEEDING,WORK RULES,TRUCK,OIL WELL SERVICING,SLIPPERY SURFACE,PICKUP TRUCK",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810380,627400,1997-10-10 20:00:00,,Employee killed when struck by breakout tongs,"DRILL OPERATOR,OIL WELL DRILLING,STRUCK BY,TONGS,OIL RIG,ROTARY RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200810398,627400,1998-01-30 15:00:00,,Employee killed in fall from elevated load,"UNSECURED,WORK RULES,LOAD SHIFT,RIDING ON EQUIPMENT,INDUSTRIAL TRUCK,MECH MAT HANDLING,HOISTING MECHANISM,OIL WELL DRILLING,FALL,CRANE",,,,,,"1381,1389",X,,,2019-07-22 00:18:29 EDT
200810422,627400,1998-03-15 10:00:00,,Employee dies of burns sustained tank truck fire,"BURN,TANK TRUCK,FLAMMABLE LIQUID,FLAMMABLE VAPORS,WORK RULES,FIRE,NATURAL GAS,HIGH PRESSURE,VACUUM VESSEL,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810430,627400,1998-05-04 16:30:00,,Employee drowns when wall of reserve pit collapses,"ASPHYXIATED,WORK RULES,PIT,UNSTABLE SURFACE,OIL WELL SERVICING,UNSTABLE SOIL,BULLDOZER,DROWN,BURIED,CAVE-IN",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810455,627400,1998-10-07 00:00:00,,Employee dies of burns sustained in tanker truck explosion,"BURN,PILOT LIGHT,TANK TRUCK,FLAMMABLE LIQUID,WORK RULES,FIRE,LIGHTING FIXTURE,CRUDE OIL,EXPLOSION,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810471,627400,1998-11-03 08:45:00,,Employee killed when crushed between truck cab and trailer,"VEHICLE,CAUGHT BETWEEN,CRUSHED,TRUCK,OIL WELL SERVICING,TRACTOR--TRUCK,TRAILER,MOTOR VEHICLE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810497,627400,1998-11-10 14:00:00,,Employee killed by counterweights at pumping unit,"WELL SERVICE RIG,COUNTERBALANCE,OIL WELL DRILLING,WELL,CAUGHT BETWEEN,CRUSHED",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200810505,627400,1999-01-08 02:00:00,,Employee killed when struck by flying cable,"HEAD,WIRE ROPE,STUCK,BROKEN CABLE,EQUIPMENT FAILURE,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810570,627400,1999-01-19 04:30:00,,Employee dies of an apparent heart attack,"CARDIOVASC SYSTEM,HEART,HEART ATTACK,OIL WELL DRILLING,STRUCK AGAINST,MANUAL MAT HANDLING,FALL",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200810596,627400,1999-04-20 07:40:00,,Three employees burned when diesel pump motor explodes,"BURN,FLAMMABLE LIQUID,FLAMMABLE VAPORS,FIRE,OIL WELL DRILLING,WELL,NATURAL GAS,EXPLOSION,OIL RIG",,,,,,1381,,,,2019-07-22 00:18:29 EDT
200810604,627400,1999-11-16 13:15:00,,Employee killed when struck by pipe at oil rig,"CHEST,HOISTING MECHANISM,PINNED,DRILL PIPE,CRUSHED,OIL WELL SERVICING,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810638,627400,2000-01-30 08:00:00,,Employee killed when crushed between truck and trailer,"SIGNALMAN,WORK RULES,CAUGHT BETWEEN,CRUSHED,TRUCK,OFF LOADING,OIL WELL SERVICING,TRAILER,COMMUNICATION,BACKING UP",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810737,627400,2000-05-27 22:30:00,,Employee killed in fall from oil derrick,"DERRICK,COUNTERBALANCE,STUCK,WORK RULES,OIL WELL DRILLING,VIBRATIONS,FALL,FALL PROTECTION,ENTANGLED,TAG LINE",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200810745,627400,2000-09-01 18:30:00,,Employee killed when struck by metal tongs on drill rig,"CHEST,CLEARANCE,WORK RULES,OIL WELL DRILLING,CAUGHT BETWEEN,STRUCK BY,TONGS,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200810794,627400,2000-08-01 10:00:00,,Employee killed when struck by oil well counterweights,"HEAD,WELL SERVICE RIG,COUNTERBALANCE,WORK RULES,OIL WELL SERVICING,STRUCK BY,OIL RIG,UNGUARDED",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810802,627400,2000-10-11 14:20:00,,Employee killed when struck by broken pipe,"HEAD,PIPE PLUG,OVERLOADED,OIL WELL SERVICING,PIPE,STRUCK BY,FALLING OBJECT,CUTTING AND BURNING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810893,627400,2001-03-04 06:05:00,,Employee killed when struck by tongs of drilling rig,"WIRE ROPE,DRILL PIPE,TORSO,STRUCK BY,TONGS,OIL RIG,CONTUSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810968,627400,2001-08-10 18:40:00,,Employee dies from second- and third-degree burns,"STORM,TANK TRUCK,STATIC ELECTRICITY,FLAMMABLE LIQUID,FIRE,TORSO,HOSE,LIGHTNING,TRAILER,TANK",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200810992,627400,2001-07-26 12:00:00,,Employee killed when pulled into drawworks,"ROTATING PARTS,INSTALLING,CONTROL LEVER,CRUSHED,DRAWWORKS",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811016,627400,2001-04-06 15:30:00,,"Owner of Co., and an employee injured by explosion","BATTERY,EXPLOSION,PIPE,TANK,WELDER,TORCH,TRUCK",,,,,,"1389,1311",X,,,2019-07-22 00:18:29 EDT
200811024,627400,2001-10-10 11:50:00,,Employee decapitated when struck by block and cables,"BRAKE,WIRE ROPE,BLOCKS,WELL,PIPE,STRUCK BY,DECAPITATED,PUMP",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811073,627400,2001-11-12 00:00:00,,Employee killed in derrick collapse,"DERRICK,DERRICKMAN,COLLAPSE,MACHINIST,LADDER,FALL",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200811099,627400,2001-11-23 13:30:00,,Employee Dies in Fall - Still Wearing Harness,"LADDER,LANYARD,FALL,FALL PROTECTION,OIL WELL SERVICING,WORK PLATFORM",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200811115,627400,2001-12-13 14:15:00,,Employee killed when struck by pipe,"HEAD,HARD HAT,CRUSHED,SKULL,PIPE,STRUCK BY",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200811123,627400,2001-07-06 15:00:00,,Employee killed when oil-saver assembly hits his head,"HEAD,WELL,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811412,627400,2002-09-30 15:00:00,,Employee Is Killed When Struck by Falling Oil Well Derrick,"DERRICK,HEAD,DERRICKMAN,UNSECURED,OIL WELL SERVICING,STRUCK BY,CONCUSSION,OIL RIG,OVERTURN",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811487,627400,2003-01-08 19:15:00,,Employee died due to explosion during pressure test,"TEST EQUIPMENT,EXPLOSION,PRESSURE PIPING,PIPE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811495,627400,2003-03-03 16:00:00,,Employee killed from exploding tank,"HEAD,VAPOR,OIL WELL DRILLING,GAS,EXPLOSION,OIL WELL SERVICING,STRUCK BY,TANK",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811578,627400,2003-09-16 11:30:00,,Strike by Cables Kills Employee,"STRUCK BY,FALLING OBJECT,GAS WELL DRILLING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811586,627400,2003-09-19 10:30:00,,Drill Rig Worker Is Killed When Drill Bit Jams,"FRACTURE,MAINTENANCE,DRILL OPERATOR,STRUCK AGAINST,JAMMED,DRILL RIG--NON-OIL,NECK,OIL WELL SERVICING,OIL RIG,OVERTURN",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811594,627400,2003-09-13 18:30:00,,Employee Is Killed When Struck by Falling Blocks,"HOISTING MECHANISM,LACERATION,STRUCK BY,FALLING OBJECT,HOISTLINE",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200811602,627400,2003-08-31 08:00:00,,Employee dies of infection resulting from burns,"BURN,INFECTION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811651,627400,2003-11-01 00:05:00,,"One employee died, another injured at drilling rig","TRIPPED,STRUCK BY,WORKPLACE VIOLENCE,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200811719,627400,2004-01-15 21:00:00,,Employee fell into a mud pit and drowned,"ASPHYXIATED,HATCH,FALL,DROWN,MUD PIT,WORK SURFACE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200811727,627400,2004-02-11 23:50:00,,Employee killed when struck on head by drill stem,"FRACTURE,HEAD,DRILL OPERATOR,STRUCK BY,CONCUSSION,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200811792,627400,2004-04-14 15:00:00,,"Rolling Pipes Strike Worker, Killing Him","CHEST,ASPHYXIATED,CRUSHED,MECH MAT HANDLING,OIL WELL SERVICING,PIPE,STRUCK BY,UNSTABLE LOAD",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200811875,627400,2004-08-07 08:30:00,,"One employee killed, one injured by rotating head unit","RIGGING,DISMANTLING,OIL WELL DRILLING,LACERATION,STRUCK BY,MECH MALFUNCTION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200811883,627400,2004-09-01 17:00:00,,Employee Is Electrocuted after Contacting Trailer Frame,"SHOCK,ELECTRICAL,ELECTRIC CABLE,ELECTROCUTED,ELECTRIC SHOCK,ELECTRICAL FAULT",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200811909,627400,2004-11-16 10:30:00,,Three Employees Are Burned When Dozer Hits Gas Line,"BURN,HEAT,FIRE,CONSTRUCTION,GAS LEAK,STRUCK BY,BULLDOZER,FACE,HAND,WATER",,,,,,1389,,,,2019-07-22 00:18:29 EDT
200811917,627400,2005-01-08 21:15:00,,Employee Killed in Fall from Elevation,"PPE,UNSECURED,OIL WELL DRILLING,STABBING BOARD,FALL,FALL PROTECTION,UNTRAINED,OIL RIG,WORK SURFACE,CONTUSION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200811982,627400,2005-06-21 13:30:00,,Employee Is Killed When Struck by Falling Pump Jack,"ABDOMEN,PUMP JACK SCAFFOLD,CRUSHED,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812006,627400,2005-05-24 14:00:00,,Employee Is Killed When Struck by Counter Weight,"MAINTENANCE,PUMP JACK SCAFFOLD,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812055,627400,2006-01-13 13:00:00,,Employee Is Electrocuted While Closing Leaking Water Valve,"ELECTROCUTED,VALVE,ELECTRIC SHOCK,WATER",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812121,627400,2006-06-24 07:50:00,,Employee Is Killed by Flying Object,"GAS WELL,PRESSURE PIPING,VALVE,STRUCK BY,FLYING OBJECT,GAS FITTING,PRESSURE RELEASE,CONTUSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812139,627400,2006-07-06 07:45:00,,Two Derrick Workers Are Killed When One Falls on the Other,"DERRICK,DERRICKMAN,DRILL PIPE,WELL,FALL,FALL PROTECTION,STRUCK BY,FALLING OBJECT,OIL RIG,CONTUSION",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812154,627400,2006-07-12 10:30:00,,Employee Is Killed by Electrocution,"ELEC INSULATION,ELECTROCUTED,LIGHTNING,ELECTRIC CONDUCTOR,STRUCK BY,ELECTRICAL BOX",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812204,627400,2006-09-06 01:35:00,,Employee Is Killed by Falling Blocks,"HOISTING MECHANISM,TRAVELLING BLOCK,CRUSHED,STRUCK BY,FALLING OBJECT,OIL RIG,WORK SURFACE",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812212,627400,2006-06-29 18:00:00,,Employee Dies after Well Explosion,"BURN,FIRE,OIL WELL DRILLING,WELL,NATURAL GAS,EXPLOSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812220,627400,2006-09-13 15:00:00,,Oil and Gas Worker Is Killed When Struck in Head by Object,"HEAD,OIL WELL SERVICING,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812246,627400,2006-08-30 11:30:00,,Employee Is Killed When Run over by Aerial Lift,"FRACTURE,HEAD,CAUGHT BY,OIL WELL SERVICING,STRUCK BY,RUN OVER,AERIAL LIFT,TIRE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812287,627400,2006-12-05 08:47:00,,Employee Is Electrocuted When Derrick Contacts Power Line,"DERRICK,OVERHEAD POWER LINE,ELECTROCUTED,STRUCK AGAINST",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812295,627400,2006-12-25 17:30:00,,Employee Is Crushed During Oil Well Drilling,"BLOCKS,OIL WELL DRILLING,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812303,627400,2006-10-05 14:15:00,,Employee Is Killed in Explosion of Pressurized Valve,"AIR PRESSURE,REPAIR,PPE,MECHANIC,EXPLOSION,VALVE,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812345,627400,2007-04-08 14:45:00,,Employee Is Killed When Pulled Into Rotating Oil Well Drum,"AMPUTATED,BRAKE,DRUM,OIL WELL DRILLING,CAUGHT BY,FALL,STRUCK BY",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812352,627400,2007-05-24 10:30:00,,Employee Is Killed When Entangled in Belly Ropes,"DERRICK,HOISTING MECHANISM,OIL WELL DRILLING,CAUGHT BETWEEN,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812360,627400,2007-07-20 15:00:00,,Employee Is Killed When Struck by Falling Block on Derrick,"DERRICK,HOISTING MECHANISM,OIL WELL DRILLING,LACERATION,STRUCK BY,FALLING OBJECT,HIP",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812394,627400,2007-07-14 18:45:00,,Employee Is Killed When Safety Harness Strikes,"CHEST,MAINTENANCE,CAUGHT BETWEEN,CRUSHED,AIR HOSE,LANYARD,FALL PROTECTION,STRUCK BY,DISCONNECTING MEANS,ENTANGLED",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812402,627400,2007-07-31 10:15:00,,Employee Is Shocked When Pole Truck Stikes Overhead Wires,"ELECTRIC ARC,SHOCK,OVERHEAD POWER LINE,UNEVEN GROUND,STRUCK AGAINST,TRUCK",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812410,627400,2007-08-21 15:30:00,,Employee Is Electrocuted,"SHOCK,ELECTROCUTED,WET OPERATION,ELECTRIC SHOCK,PUMP,WATER",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812428,627400,2007-09-06 10:39:00,,Employee Is Struck by Rod and Killed,"FRACTURE,HEAD,WELL,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812436,627400,2007-09-17 09:30:00,,Employee Dies after Being Caught in Cat Line,"ROTATING SHAFT,OIL WELL DRILLING,CAUGHT BY,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812444,627400,2007-10-20 01:00:00,,Employee Is Struck by a Piece of Drilling Rig and Killed,"HEAD,COLLAPSE,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812477,627400,2007-11-13 09:00:00,,Employee Is Killed in Well Explosion,"FRACTURE,EXPLOSION,OIL WELL SERVICING,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812519,627400,2007-11-21 11:59:00,,Two Employees Are Struck and Killed by Valve Pieces,"EQUIPMENT FAILURE,VALVE,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812527,627400,2008-01-04 12:30:00,,Employee Is Suffocated When Buried in Bauxite,"UNCONSCIOUSNESS,ASPHYXIATED,SAND,CAUGHT BETWEEN,CONVEYOR,COMPARTMENT,BURIED,HOPPER,LEG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812576,627400,2008-03-13 05:15:00,,Employee Is Killed When Crushed by Equipment,"CAUGHT BETWEEN,CRUSHED",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812584,627400,2008-03-24 15:00:00,,Employee Is Killed When Struck by Derrick Equipment,"DERRICK,DERRICKMAN,WELL,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812626,627400,2008-05-19 09:45:00,,"Employee Is Struck by Liquid Under Pressure, Later Dies","HEAD,STRUCK AGAINST,EQUIPMENT FAILURE,HOSE,LINE CONNECTOR,PRESSURE PIPING,HIGH PRESSURE,VALVE,OIL RIG,PRESSURE RELEASE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812634,627400,1994-09-30 13:30:00,,Employee Dies in Fall from Height,"FALL,FALL PROTECTION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812642,627400,2008-06-01 09:15:00,,Employee Is Killed When Run over by Truck,"MECHANIC,CRUSHED,TRUCK,RUN OVER,MOTOR VEHICLE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812691,627400,2008-07-29 09:30:00,,Employee Is Killed When Struck by Drilling Rig Pipe,"DRILL OPERATOR,DRILLING MUD,DRILL RIG--NON-OIL,PIPE,STRUCK BY",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812717,627400,2008-09-16 22:00:00,,Employee Is Killed When Struck by Falling Load,"ABDOMEN,UNSECURED,INDUSTRIAL TRUCK,MECH MAT HANDLING,OIL WELL SERVICING,PIPE,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812808,627400,2009-03-17 18:15:00,,"Employee Is Struck in the Head by Drill Pipe, Later Dies","HEAD,HOISTING MECHANISM,CRUSHED,DRILL RIG--NON-OIL,STRUCK BY,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812840,627400,2009-05-09 02:15:00,,Employee Is Killed by Falling Vee Slide,"HEAD,OIL WELL DRILLING,STRUCK BY,FALLING OBJECT,GAS WELL DRILLING,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200812857,627400,2009-05-13 08:00:00,,Employee Is Killed When Bulldozer Rolls Off Cliff,"ROLL-OVER,SEAT BELT,BULLDOZER",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812873,627400,2009-06-24 10:30:00,,Employee Dies after Being Pinned by Swivel,"CHAIN,PINNED,PUMP JACK SCAFFOLD,TORSO,CAUGHT BETWEEN,PUMPING STATION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812881,627400,2009-06-27 11:30:00,,Welder Is Killed by Water Transport Truck Tank Explosion,"TANK TRUCK,WELDER,WELDING,EXPLOSION,TANK,INATTENTION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812931,627400,2009-10-21 10:00:00,,Employee Is Electrocuted by Power Lines,"DERRICK,ELECTRIC CABLE,ELECTROCUTED,OIL WELL DRILLING,GAS WELL DRILLING,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200812949,627510,2009-11-21 13:10:00,,Employee Is Killed When Struck by Drill Pipe Collar,"CHAIN,HEAD,UNCONSCIOUSNESS,DERRICKMAN,DRILL PIPE,DRILL COLLAR,STRUCK BY,CONCUSSION",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200812964,627510,2009-01-11 09:15:00,,One Employee Is Killed and Three Injured from Overexposure,"UNCONSCIOUSNESS,ASPHYXIATED,TOXIC FUMES,TANK,HYDROGEN SULFIDE,GAS",H,,,D,E,"1799,1311",X,,,2019-07-22 00:18:29 EDT
200812972,627510,2010-01-20 11:50:00,,Employee Is Killed When Caught in Block Line,"BLOCKS,ENTANGLED",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813012,627510,2010-04-01 00:30:00,,"Employee Falls, Is Impaled by Debris and Killed","IMPALED,STUCK,LADDER,CEMENTING,VALVE,FALL,STRUCK BY",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813020,627510,2010-05-05 07:00:00,,Employee Is Killed When Swung Into Rig Tongs,"HEAD,OIL WELL DRILLING,STRUCK AGAINST,PIPE,TONGS,GAS WELL DRILLING,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813038,627510,2010-05-12 05:45:00,,Employee Is Killed in Fall from Rig Monkeyboard,"DERRICKMAN,OIL WELL DRILLING,FALL,FALL PROTECTION,ELEVATED WORK PLAT,GAS WELL DRILLING,DERRICK PLATFORM,OIL RIG",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200813046,627510,2010-06-08 16:11:00,,Five Employees Involved in Pipeline Accident,"BURN,FIRE,GAS",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200813053,627510,2010-06-10 21:15:00,,Employee is electrocuted,"ELECTROCUTED,CRANE OPERATOR,CRANE",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200813087,627510,2010-09-19 17:30:00,,Employee Is Killed When High-Pressure Hose Ruptures,"MUD PUMP,OIL WELL DRILLING,STRUCK AGAINST,HOSE,RUPTURE,HIGH PRESSURE,GAS WELL DRILLING,PRESSURE RELEASE",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200813095,627510,2010-08-19 07:25:00,,"Employee Is Injured in Gas Explosion, Later Dies","BURN,VAPOR,DIESEL FUEL TANK,FIRE,GAS,EXPLOSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200813137,627510,2010-12-02 07:40:00,,Employee's Burned in Flash Explosion,"BURN,FIRE,EXPLOSION,FACE",,,,,,1389,,,,2019-07-22 00:18:29 EDT
200813145,627510,2010-12-13 19:30:00,,Employee Pulled Into Drawworks,"CHAIN,SHOULDER",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813160,627510,2011-02-07 20:00:00,,Employee Is Electrocuted by Motor,"ELECTRIC MOTOR,UNCONSCIOUSNESS,CPR,ELECTROCUTED,OIL WELL DRILLING,WET OPERATION,PUMP",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813178,627510,2011-02-21 12:00:00,,"One Employee Killed, Another Injured, Relocating Stabilizer","STRUCTURE MOVING,HOISTING MECHANISM,EQUIPMENT FAILURE,ABRASION,STRUCK BY,FALLING OBJECT,CONTUSION,LEG,UNSTABLE LOAD",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813186,627510,2011-03-11 15:00:00,,Employee Is Killed When Crushed Between Trailer and Forklift,"BACK-UP ALARM,OBSTRUCTED REAR VIEW,CRUSHED,INDUSTRIAL TRUCK,TRUCK,STRUCK BY,TRAILER,COMMUNICATION,INATTENTION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200813194,627510,2011-04-14 12:30:00,,Employee Is Killed When Struck by Bale,"OIL WELL DRILLING,STRUCK BY,GAS WELL DRILLING",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813236,627510,2011-06-11 04:25:00,,Employees Are Struck and Killed by Exploding Bushing,"HEAD,EQUIPMENT OPERATOR,EXPLOSION,BEARING,STRUCK BY",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813244,627510,2011-06-25 09:20:00,,Employee Is Killed When Struck in Head by Cable,"BEAM,HEAD,RIGGING,HOISTING MECHANISM,BOOM,ROPE,STRUCK AGAINST,CAUGHT BY,ABRASION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813251,627510,2011-07-25 14:30:00,,Employee Is Killed When Struck by Counterweight Cable,"DERRICK,WIRE ROPE,FALL,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200813269,627510,2011-09-01 21:30:00,,Employee Is Killed When Struck by Falling Object,"FRACTURE,HEAD,PPE,STRUCK BY,CONCUSSION,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813293,627510,2011-12-16 02:30:00,,"One Well Worker Killed, Another Injured, as Snub Line Breaks","HEAD,ROTATING PARTS,OIL WELL DRILLING,STRUCK BY,GAS WELL DRILLING,MECH MALFUNCTION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200813327,627510,2012-02-07 12:15:00,,Employee Is Killed When Struck by Pressurized Fitting,"LEAK,HYDROCHLORIC ACID,LINE CONNECTOR,PRESSURE PIPING,PIPE,STRUCK BY,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200813335,627510,2012-02-29 11:00:00,,Employees Are Scaled and Burned in Explosion,"BURN,SEVERED,VAPOR,DEMOLITION,FIRE,TORCH,EXPLOSION,BOLT,VALVE,PIPE",,,,,,1389,,,,2019-07-22 00:18:29 EDT
200840528,524530,2000-05-31 11:05:00,,Employee killed when oil tank explodes during test,"WORK RULES,OIL TANK,COMPRESSED AIR,TEST EQUIPMENT,EXPLOSION,HIGH PRESSURE,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200841575,524530,2007-08-20 09:55:00,,Employee Is Injured in Explosion,"BURN,FRACTURE,HYDROGEN SULFIDE,EXPLOSION",,,,,,1311,,,,2019-07-22 00:18:29 EDT
200841617,524530,2008-01-25 00:15:00,,Employee Dies of a Cardiac Arrhythmia on Elevated Catwalk,"CARDIAC ARREST,CATWALK",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200841708,524530,2008-10-29 09:30:00,,Employee Is Killed in Natural Gas Explosion,"BURN,CLEANING,NATURAL GAS,EXPLOSION,SHUT-OFF VALVE,OIL WELL SERVICING",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200841716,524530,2008-10-29 09:30:00,,"Employee Is Killed, Three Injured in Natural Gas Explosion","BURN,NATURAL GAS,EXPLOSION,SHUT-OFF VALVE,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
