﻿OccNo,OccID,VesselID,VesselName,XrfOccVesselVictimCountID,ManuallyEnteredStatsIND,VictimMissing,VictimMinorInjuries,VictimSeriousInjuries,VictimDeath,TotalVesselInjuries,TotalPeopleInWater,PeopleInWaterWearingLSE,PeopleInWaterLseTypeID,PeopleInWaterLseTypeDisplayEng,PeopleInWaterLseTypeDisplayFre,PeopleInWaterNoLSE,PeopleInWaterDontKnowLSE
"M24P0068",51882,,"ASHORE/RIVAGE",19560,0,0,0,0,0,0,0,0,,,,0,0
"M24A0053",51881,30744,"MISS ANNETTE",19574,1,0,0,0,0,0,4,4,3,"Survival Suit","Combinaison de sauvetage",0,0
"M24A0053",51881,,"ASHORE/RIVAGE",19557,0,0,0,0,0,0,0,0,,,,0,0
"M24A0052",51880,24108,"KNOT FOR SHORE",19556,0,0,0,0,0,0,0,0,,,,0,0
"M24A0052",51880,,"ASHORE/RIVAGE",19555,0,0,0,0,0,0,0,0,,,,0,0
"M24C0026",51879,17144,"SANDY GRAHAM",19554,0,0,0,0,0,0,0,0,,,,0,0
"M24C0026",51879,,"ASHORE/RIVAGE",19553,0,0,0,0,0,0,0,0,,,,0,0
"M24P0067",51878,,"ASHORE/RIVAGE",19550,0,0,0,0,0,0,0,0,,,,0,0
"M24P0066",51877,30743,"PRODIGY",19552,0,0,0,0,0,0,0,0,,,,0,0
"M24P0066",51877,,"ASHORE/RIVAGE",19551,0,0,0,0,0,0,0,0,,,,0,0
"M24P0065",51876,23487,"KENNICOTT",19545,0,0,0,0,0,0,0,0,,,,0,0
"M24P0065",51876,,"ASHORE/RIVAGE",19544,0,0,0,0,0,0,0,0,,,,0,0
"M24C0025",51875,,"ASHORE/RIVAGE",19546,0,0,0,0,0,0,0,0,,,,0,0
"M24P0064",51874,30742,"WOOYANG FRIEND",19549,0,0,0,0,0,0,0,0,,,,0,0
"M24P0064",51874,,"ASHORE/RIVAGE",19548,0,0,0,0,0,0,0,0,,,,0,0
"M24P0063",51873,27782,"SIR JOHN FRANKLIN",19543,0,0,0,0,0,0,0,0,,,,0,0
"M24P0063",51873,,"ASHORE/RIVAGE",19542,0,0,0,0,0,0,0,0,,,,0,0
"M24P0061",51871,23487,"KENNICOTT",19541,1,0,0,1,0,1,0,0,,,,0,0
"M24P0061",51871,,"ASHORE/RIVAGE",19540,0,0,0,0,0,0,0,0,,,,0,0
"M24A0051",51870,,"ASHORE/RIVAGE",19539,0,0,0,0,0,0,0,0,,,,0,0
"M24C0024",51869,28509,"SURF KING II",19537,0,0,0,0,0,0,0,0,,,,0,0
"M24C0024",51869,,"ASHORE/RIVAGE",19536,0,0,0,0,0,0,0,0,,,,0,0
"M24A0050",51868,24031,"SEAING TRIPLE",19535,0,0,0,0,0,0,0,0,,,,0,0
"M24A0050",51868,,"ASHORE/RIVAGE",19534,0,0,0,0,0,0,0,0,,,,0,0
"M24A0049",51867,30711,"CARRIE LEE",19533,0,0,0,0,0,0,0,0,,,,0,0
"M24A0049",51867,17519,"SAMBRO",19532,0,0,0,0,0,0,0,0,,,,0,0
"M24A0049",51867,,"ASHORE/RIVAGE",19531,0,0,0,0,0,0,0,0,,,,0,0
"M24A0048",51866,11079,"HENRY LARSEN",19547,0,0,0,0,0,0,0,0,,,,0,0
"M24A0048",51866,,"ASHORE/RIVAGE",19538,0,0,0,0,0,0,0,0,,,,0,0
"M24P0060",51865,30734,"CAPE FLATTERY",19530,0,0,0,0,0,0,0,0,,,,0,0
"M24P0060",51865,,"ASHORE/RIVAGE",19529,0,0,0,0,0,0,0,0,,,,0,0
"M24A0047",51864,24742,"OCEAN PROVIDER 1",19528,0,0,0,0,0,0,0,0,,,,0,0
"M24A0047",51864,,"ASHORE/RIVAGE",19527,0,0,0,0,0,0,0,0,,,,0,0
"M24A0046",51863,30711,"CARRIE LEE",19526,0,0,0,0,0,0,0,0,,,,0,0
"M24A0046",51863,,"ASHORE/RIVAGE",19525,0,0,0,0,0,0,0,0,,,,0,0
"M24A0045",51862,29567,"MANIC FISHER",19524,0,0,0,0,0,0,0,0,,,,0,0
"M24A0045",51862,,"ASHORE/RIVAGE",19523,0,0,0,0,0,0,0,0,,,,0,0
"M24P0059",51861,25082,"JESSICA D",19522,0,0,0,0,0,0,0,0,,,,0,0
"M24P0059",51861,,"ASHORE/RIVAGE",19521,0,0,0,0,0,0,0,0,,,,0,0
"M24C0023",51860,30732,"BBC TOPAZ",19517,0,0,0,0,0,0,0,0,,,,0,0
"M24C0023",51860,,"ASHORE/RIVAGE",19516,0,0,0,0,0,0,0,0,,,,0,0
"M24C0022",51859,2707,"AMUNDSEN",19515,0,0,0,0,0,0,0,0,,,,0,0
"M24C0022",51859,,"ASHORE/RIVAGE",19514,0,0,0,0,0,0,0,0,,,,0,0
"M24P0058",51858,30733,"Recreational Craft - undescribed boat",19520,0,0,0,0,0,0,0,0,,,,0,0
"M24P0058",51858,3989,"QUEEN OF OAK BAY",19519,0,0,0,0,0,0,0,0,,,,0,0
"M24P0058",51858,,"ASHORE/RIVAGE",19518,0,0,0,0,0,0,0,0,,,,0,0
"M24C0021",51857,30731,"TORM LAURA",19511,0,0,0,0,0,0,0,0,,,,0,0
"M24C0021",51857,,"ASHORE/RIVAGE",19510,0,0,0,0,0,0,0,0,,,,0,0
"M24C0020",51856,29547,"MADELEINE II",19513,0,0,0,0,0,0,0,0,,,,0,0
"M24C0020",51856,,"ASHORE/RIVAGE",19512,0,0,0,0,0,0,0,0,,,,0,0
"M24C0019",51855,22669,"MSC DON GIOVANNI",19509,0,0,0,0,0,0,0,0,,,,0,0
"M24C0019",51855,,"ASHORE/RIVAGE",19508,0,0,0,0,0,0,0,0,,,,0,0
"M24P0057",51854,,"ASHORE/RIVAGE",19507,0,0,0,0,0,0,0,0,,,,0,0
"M24A0044",51851,26042,"OCEAN PRINCESS I",19506,0,0,0,0,0,0,0,0,,,,0,0
"M24A0044",51851,,"ASHORE/RIVAGE",19505,0,0,0,0,0,0,0,0,,,,0,0
"M24P0055",51850,,"ASHORE/RIVAGE",19504,0,0,0,0,0,0,0,0,,,,0,0
"M24C0017",51849,30728,"MSC SAO PAULO V",19503,0,0,0,0,0,0,0,0,,,,0,0
"M24C0017",51849,,"ASHORE/RIVAGE",19502,0,0,0,0,0,0,0,0,,,,0,0
"M24A0043",51848,30653,"BARRINGTON BAY",19497,0,0,0,0,0,0,0,0,,,,0,0
"M24A0043",51848,,"ASHORE/RIVAGE",19496,0,0,0,0,0,0,0,0,,,,0,0
"M24A0042",51847,7179,"TERRY FOX",19501,0,0,0,0,0,0,0,0,,,,0,0
"M24A0042",51847,,"ASHORE/RIVAGE",19500,0,0,0,0,0,0,0,0,,,,0,0
"M24A0041",51846,30725,"DA HUA SHAN",19493,0,0,0,0,0,0,0,0,,,,0,0
"M24A0041",51846,30724,"ASPHALT SPLENDOR",19492,0,0,0,0,0,0,0,0,,,,0,0
"M24A0041",51846,30723,"GENCO VIGILANT",19491,0,0,0,0,0,0,0,0,,,,0,0
"M24A0041",51846,,"ASHORE/RIVAGE",19490,0,0,0,0,0,0,0,0,,,,0,0
"M24A0040",51845,30726,"MARITIME VICTORY",19495,0,0,0,0,0,0,0,0,,,,0,0
"M24A0040",51845,,"ASHORE/RIVAGE",19494,0,0,0,0,0,0,0,0,,,,0,0
"M24A0039",51844,30727,"VINCENT COLEMAN",19499,1,0,0,1,0,1,1,0,,,,1,0
"M24A0039",51844,,"ASHORE/RIVAGE",19498,0,0,0,0,0,0,0,0,,,,0,0
"M24P0054",51843,30722,"QIAN KUN",19486,0,0,0,0,0,0,0,0,,,,0,0
"M24P0054",51843,,"ASHORE/RIVAGE",19485,0,0,0,0,0,0,0,0,,,,0,0
"M24P0053",51842,30718,"CIM 002",19479,0,0,0,0,0,0,0,0,,,,0,0
"M24P0053",51842,20396,"YUCATA",19478,0,0,0,0,0,0,0,0,,,,0,0
"M24P0053",51842,,"ASHORE/RIVAGE",19477,0,0,0,0,0,0,0,0,,,,0,0
"M24P0050",51839,30721,"RUBY ENTERPRISE",19483,0,0,0,0,0,0,0,0,,,,0,0
"M24P0050",51839,,"ASHORE/RIVAGE",19482,0,0,0,0,0,0,0,0,,,,0,0
"M24C0016",51838,30717,"GOLDEN FROST",19476,1,0,0,1,0,1,0,0,,,,0,0
"M24C0016",51838,,"ASHORE/RIVAGE",19475,0,0,0,0,0,0,0,0,,,,0,0
"M24A0038",51837,27637,"ANNE RISLEY",19468,1,0,0,0,1,1,0,0,,,,0,0
"M24A0038",51837,,"ASHORE/RIVAGE",19467,0,0,0,0,0,0,0,0,,,,0,0
"M24C0015",51836,30716,"LOWLANDS HOPE",19466,0,0,0,0,0,0,0,0,,,,0,0
"M24C0015",51836,,"ASHORE/RIVAGE",19465,0,0,0,0,0,0,0,0,,,,0,0
"M24C0014",51835,28011,"GENOA EXPRESS",19463,0,0,0,0,0,0,0,0,,,,0,0
"M24C0014",51835,,"ASHORE/RIVAGE",19462,0,0,0,0,0,0,0,0,,,,0,0
"M24P0049",51834,,"ASHORE/RIVAGE",19461,0,0,0,0,0,0,0,0,,,,0,0
"M24P0048",51833,,"ASHORE/RIVAGE",19464,0,0,0,0,0,0,0,0,,,,0,0
"M24A0037",51832,30711,"CARRIE LEE",19460,0,0,0,0,0,0,0,0,,,,0,0
"M24A0037",51832,,"ASHORE/RIVAGE",19459,0,0,0,0,0,0,0,0,,,,0,0
"M24A0036",51831,30133,"MIDNIGHT BANDIT",19458,0,0,0,0,0,0,0,0,,,,0,0
"M24A0036",51831,,"ASHORE/RIVAGE",19457,0,0,0,0,0,0,0,0,,,,0,0
"M24A0035",51830,24105,"DID ALL THAT",19454,0,0,0,0,0,0,0,0,,,,0,0
"M24A0035",51830,,"ASHORE/RIVAGE",19453,0,0,0,0,0,0,0,0,,,,0,0
"M24P0046",51828,8141,"VIKING FISHER",19452,0,0,0,0,0,0,0,0,,,,0,0
"M24P0046",51828,,"ASHORE/RIVAGE",19451,0,0,0,0,0,0,0,0,,,,0,0
"M24P0045",51827,12407,"OPAL T ",19456,0,0,0,0,0,0,0,0,,,,0,0
"M24P0045",51827,,"ASHORE/RIVAGE",19455,0,0,0,0,0,0,0,0,,,,0,0
"M24C0013",51826,,"ASHORE/RIVAGE",19448,0,0,0,0,0,0,0,0,,,,0,0
"M24P0044",51825,30702,"Unknown - SERVICE SHIP",19437,0,0,0,0,0,0,0,0,,,,0,0
"M24P0044",51825,30701,"TYMAC STORM",19436,0,0,0,0,0,0,0,0,,,,0,0
"M24P0044",51825,,"ASHORE/RIVAGE",19435,0,0,0,0,0,0,0,0,,,,0,0
"M24P0043",51824,25531,"FRASER LINK",19431,0,0,0,0,0,0,0,0,,,,0,0
"M24P0043",51824,21560,"SEASPAN PUSHER",19432,0,0,0,0,0,0,0,0,,,,0,0
"M24P0043",51824,,"ASHORE/RIVAGE",19430,0,0,0,0,0,0,0,0,,,,0,0
"M24P0042",51823,30706,"MARIA Y",19450,0,0,0,0,0,0,0,0,,,,0,0
"M24P0042",51823,,"ASHORE/RIVAGE",19449,0,0,0,0,0,0,0,0,,,,0,0
"M24P0041",51822,18287,"VIKING PRIDE",19447,0,0,0,0,0,0,0,0,,,,0,0
